V1,V2,V3,V4
93.63,-1.2258,8.8941,0.31327
274.27,-6.0202,8.8532,-5.9385
136.69,-5.7886,14.71,14.71
79.68,-2.0294,9.616,-2.833
58.11,-4.8216,9.3027,0.46309
225.84,-5.094,8.2812,-0.65378
185.4,7.0145,8.8532,5.7478
2.3302,1.8387,8.9213,6.5514
61.62,-5.6661,14.628,-1.3757
486.38,-0.081722,6.9736,-0.38137
282.29,-3.5685,8.54,1.7298
218.97,-5.203,5.4345,0.50395
26.269,0.10896,7.2052,0.88532
44.202,-0.42223,5.094,7.6274
450.76,-0.65378,8.6217,-3.1463
442.26,1.2667,9.003,-0.61292
40.0,-0.081722,10.951,-1.2667
70.857,-1.1169,6.5922,-0.14982
202.22,-5.1757,8.1177,-0.10896
51.569,0.88532,11.141,1.9205
64.41,-1.6481,5.7478,-1.3348
222.23,-1.6072,8.7715,3.4868
238.05,-2.6015,14.438,-2.7241
43.92,-0.10896,10.501,-2.9556
140.69,-1.3348,9.3436,1.1441
475.46,-1.1169,10.76,-0.72188
350.71,-1.5255,10.42,-2.7513
226.38,-1.6889,9.3844,-0.19068
27.79,-1.3757,8.6217,2.152
81.59,-3.337,10.12,0.65378
95.051,-4.7126,9.9565,1.4982
628.37,0.50395,9.616,1.0351
3.0697,-6.9736,6.5105,6.3607
66.22,-2.5606,8.1995,0.0
182.45,-0.76274,6.5922,1.6072
23.85,0.92618,9.6568,-1.3348
292.5,-0.84446,9.7658,0.10896
4.61,-3.4459,7.8589,-2.7241
253.82,-4.4402,5.8567,0.19068
10.18,0.57205,7.6955,-1.8796
531.95,-1.5663,8.0769,-0.53119
45.82,-4.7535,8.1995,-0.27241
193.06,-6.0474,6.2381,-1.076
26.57,-0.23155,9.3436,-0.081722
99.122,0.88532,11.114,2.7922
85.09,-4.5628,10.529,-3.5277
65.429,-0.65378,7.0553,1.3757
336.71,4.7126,7.3958,-3.9499
49.33,-2.833,3.0237,-0.19068
67.459,0.19068,15.323,1.8387
89.639,-0.040861,12.79,2.8739
563.11,0.34051,10.76,-2.1793
323.13,0.27241,8.3084,-4.9442
17.63,-4.9442,11.346,1.185
659.03,0.27241,11.305,-1.3348
18.06,-1.4165,9.7658,-2.2201
451.72,-0.91256,9.1529,0.19068
19.8,-4.5901,7.5865,0.42223
48.04,-5.8159,10.992,0.95342
86.66,-2.3427,9.6568,0.27241
202.41,-3.6775,8.2812,-2.2201
385.41,-0.10896,10.569,-2.1384
495.44,-2.0294,7.4367,-0.19068
33.922,-4.5901,10.61,1.2258
255.48,-3.9771,10.569,-5.7886
20.669,0.69464,9.3027,0.34051
14.139,0.88532,8.0769,0.95342
121.15,1.5391,12.258,0.38137
405.9,0.92618,5.8567,2.0294
27.87,-3.5685,8.8532,0.50395
217.85,-1.1441,5.9385,7.8181
30.169,0.14982,11.455,-0.84446
34.05,1.2667,8.6625,1.6889
147.47,-1.5663,7.6955,-3.5685
466.33,-0.8036,7.7364,-1.1169
144.44,-0.72188,8.0769,-1.4982
65.01,-6.2381,9.3844,0.19068
40.049,-2.4925,4.7126,8.3901
384.34,-0.38137,0.53119,8.8532
72.05,-0.76274,7.8862,0.65378
134.84,-4.0589,5.6661,1.0351
2.6798,-2.7241,9.6568,2.7241
61.63,0.42223,9.4253,1.2258
58.742,-1.1441,10.651,6.279
26.35,-5.1757,10.992,1.4165
337.51,-3.337,8.1586,-1.6481
605.22,-0.76274,8.431,-0.69464
86.889,-0.040861,10.147,0.42223
486.26,-1.1169,9.8066,0.19068
140.91,0.19068,9.507,-2.261
68.19,-3.7184,8.5808,-0.19068
107.25,-5.1757,8.2812,-0.50395
195.92,-2.7241,6.9736,1.9886
94.88,-7.0145,13.334,1.4982
480.09,-0.10896,9.8066,-0.76274
349.99,-1.5255,14.438,-1.1441
198.26,5.7478,8.0088,-0.57205
196.26,-5.5571,15.023,-0.57205
3.4102,1.7979,7.2733,1.7979
49.16,-4.5901,9.4661,-0.19068
62.899,-0.53119,9.5751,-0.14982
6.5992,-1.8387,5.1349,-0.23155
9.3001,-2.5334,9.003,3.1735
271.44,-1.4982,4.7535,-2.1793
95.06,0.57205,9.6977,0.8036
89.019,1.2258,9.7658,0.8036
154.38,-6.0474,12.299,0.38137
9.9968,-1.2258,8.9213,2.7922
326.35,-5.3256,7.0826,0.0
147.12,-6.7421,3.4868,-1.9205
51.669,0.23155,9.5751,-0.46309
482.51,2.6015,8.3901,-3.9771
212.04,-1.1169,2.3018,-0.61292
25.575,4.9033,5.2847,9.0439
347.69,-1.1169,7.355,3.7592
465.61,-3.6366,5.2847,-0.10896
394.39,0.76274,6.5105,-0.65378
58.5,-0.081722,9.8884,-0.081722
83.539,-0.88532,14.015,-0.72188
104.7,4.3721,7.927,-1.3076
492.23,-4.985,8.54,-0.65378
88.882,-1.6072,5.8567,1.1169
23.699,-2.9556,8.7306,-3.1054
149.08,-2.7922,14.138,-0.99429
21.871,1.5663,5.5162,0.61292
242.48,-2.8739,8.9213,-0.23155
142.94,-8.4719,10.76,-0.38137
478.14,0.0,9.8475,-0.42223
113.61,1.6481,10.379,-0.72188
130.06,-9.3027,15.173,-1.8796
369.49,-4.7944,14.819,-1.7979
123.78,0.19068,10.842,-1.6072
610.58,-6.5514,8.9213,0.84446
163.4,-0.57205,10.733,0.8036
398.43,-0.14982,0.34051,7.5865
90.73,-1.6072,10.229,2.6423
43.499,1.076,9.5751,-0.99429
136.96,-1.9477,5.9793,0.46309
24.9,-1.6072,9.3027,-1.3076
566.43,-0.95342,12.912,-0.34051
31.09,-2.261,9.7658,0.61292
598.0,-0.38137,9.6568,-0.38137
198.49,-0.72188,8.1177,3.2553
266.0,-1.9886,6.6604,-0.76274
618.35,-2.4925,3.5685,-1.5255
54.917,-1.9205,13.484,1.757
5.7102,-2.6015,7.8181,-0.99429
415.85,-0.99429,6.17,7.355
479.11,-1.3076,8.7306,-1.1441
46.852,-0.19068,10.12,2.7649
56.09,-6.4288,7.5865,-1.5255
45.5,3.5685,8.8124,-0.8036
170.39,-4.0997,10.733,-3.1463
49.692,-0.46309,9.1529,2.6423
56.71,0.38137,6.6331,-0.65378
79.557,-1.3348,6.7012,0.040861
175.55,-1.2667,7.3141,6.279
4.5201,9.0439,11.373,6.3607
137.27,-3.337,5.7069,-0.8036
201.95,-5.203,8.0769,-0.040861
27.86,-0.69464,8.5808,2.6423
105.27,-1.6889,10.079,0.27241
79.317,-3.6366,11.414,2.2201
378.23,-0.65378,8.3901,-0.8036
52.24,-1.4574,9.8475,0.31327
83.73,1.5663,13.593,1.1169
76.017,-3.9771,13.212,3.337
92.813,-3.8273,9.112,-1.2258
1.8173,6.851,15.323,1.7298
35.7,-4.2904,9.5342,1.2667
281.11,-1.4982,12.83,-2.7922
641.99,-2.833,15.977,3.909
119.22,-0.42223,13.375,-0.57205
285.39,0.57205,9.3027,-1.0351
530.95,-0.53119,9.507,-0.34051
29.75,-4.1406,6.0474,0.34051
247.84,-0.84446,10.188,-2.5606
41.984,-5.9793,15.132,-2.8739
176.34,0.42223,9.8884,-3.3642
451.76,-3.1054,9.112,-0.27241
70.73,-4.3994,9.112,3.0646
93.473,-4.5628,8.54,-0.69464
36.681,0.081722,7.7772,1.5391
46.88,-3.8682,10.924,3.1054
111.97,-0.29965,9.3027,-0.42223
11.82,-1.6481,9.616,-0.040861
399.26,-0.69464,-0.38137,10.76
451.1,-3.2144,8.9213,-0.27241
231.89,-6.0202,11.305,-0.23155
72.72,-4.4402,7.8181,-2.6832
42.009,-1.0351,14.56,3.1054
33.2,-0.61292,9.7249,0.69464
65.37,-2.833,9.0848,-3.0237
108.75,-4.985,8.2812,-0.69464
285.57,-0.95342,10.229,-0.29965
280.57,-0.65378,8.8532,3.2553
13.07,-5.8976,13.402,0.040861
35.629,1.4165,8.3084,-0.65378
64.302,-1.4574,9.3027,4.2495
215.33,-1.076,8.431,2.9556
420.27,0.081722,9.616,0.14982
550.23,-0.23155,13.103,-0.76274
161.35,-0.57205,10.569,-1.3076
58.472,-2.0703,6.9736,3.0646
7.5504,4.7126,-5.598,11.182
92.49,-1.5255,9.6568,0.8036
83.49,-7.8589,13.103,-2.3427
51.69,-7.0145,12.177,2.5334
355.85,1.5663,10.924,1.9205
510.01,-0.14982,12.912,0.19068
9.71,-3.337,8.9622,0.23155
399.72,0.31327,2.3427,11.373
86.659,1.9886,8.2403,-0.57205
492.48,-1.4982,9.5342,-0.23155
72.619,1.3757,14.056,-1.4574
53.209,1.5391,6.0883,-3.4459
315.58,-2.3018,10.311,-3.6775
7.9903,-1.3757,8.9622,-0.27241
51.879,-0.95342,13.144,-1.9477
24.1,-2.7241,8.54,0.53119
77.239,0.38137,6.279,0.38137
69.76,-0.84446,8.54,9.4253
92.83,-0.69464,8.4991,-0.040861
50.4,2.3699,7.6683,-1.3757
143.83,-3.5958,5.5571,-0.081722
65.9,-4.2495,8.54,-0.88532
328.6,-4.0997,9.4253,0.27241
560.72,4.6718,9.2755,-4.9033
531.81,-9.9156,11.414,4.2904
112.62,-3.5685,6.6331,0.69464
57.199,0.38137,11.877,2.3699
52.2,0.081722,8.8124,0.0
42.37,2.4925,7.246,0.38137
280.99,-2.833,14.329,-2.9556
425.53,-1.2258,8.0088,-1.3076
35.78,-0.081722,5.7886,0.040861
119.59,-1.6072,13.253,-0.50395
645.6,-2.9148,4.2904,-1.4574
317.34,-5.0123,9.1529,0.57205
71.481,-1.6481,5.7478,-1.0351
151.35,-0.76274,9.4253,-3.2144
400.02,0.14982,8.7306,-0.27241
76.84,-3.4868,9.1529,-0.99429
531.21,-5.094,9.1937,-0.8036
324.7,-0.34051,9.7658,0.76274
360.02,-7.6546,12.258,0.61292
36.66,-5.4345,10.924,1.2667
389.93,-0.61292,6.0883,-0.76274
564.82,2.3018,6.17,-1.5255
13.78,-0.46309,9.4253,-1.3076
15.73,-2.6015,9.3027,-0.53119
173.06,-0.27241,10.501,-1.185
161.17,-0.14982,9.0439,-0.84446
58.38,-3.1463,6.5105,0.081722
45.29,-0.040861,9.0439,0.95342
89.11,-3.6366,8.1586,-0.040861
422.68,-0.53119,12.531,-0.69464
139.64,-2.8739,5.8976,-0.72188
207.02,-0.23155,8.7715,-0.42223
97.797,-3.2144,13.212,2.9556
12.817,1.9886,4.6037,-0.72188
19.58,-0.69464,9.507,-1.2258
64.661,-0.61292,7.5048,0.92618
21.87,-0.57205,9.5342,1.185
43.55,0.14982,6.8238,-0.23155
15.979,0.27241,9.003,0.14982
1.703,3.2144,6.17,5.6252
68.28,-0.040861,5.5162,0.84446
74.08,-3.2553,10.883,0.34051
399.63,1.8796,0.72188,10.46
82.502,-0.99429,5.7069,1.6889
300.87,-0.040861,4.5628,8.5808
119.91,0.23155,7.7364,0.72188
5.1206,2.4925,9.1937,-0.081722
36.3,-2.4925,9.7249,0.53119
314.38,-1.4574,5.094,1.5663
235.11,-1.3348,8.2812,-0.61292
173.78,-2.5334,8.2812,4.0997
377.96,-0.46309,8.7715,-3.0646
259.24,-1.7979,8.3901,-1.0351
110.61,-0.14982,6.8238,-0.38137
36.66,-2.261,5.3256,0.69464
48.98,0.46309,9.616,-0.46309
76.29,-2.833,6.6331,-1.5663
80.63,-6.0474,9.616,-2.833
101.53,-4.5901,6.5922,-1.9205
369.97,-6.4016,9.8884,0.61292
83.72,-4.8216,13.593,0.27241
59.1,-5.1757,15.05,-1.4165
82.83,-4.7944,6.279,0.95342
85.599,-0.91256,6.0474,1.0351
364.2,-5.1757,9.507,-3.3642
149.99,-0.8036,7.464,-4.0997
104.95,-4.7944,5.7069,-2.1112
24.209,0.46309,9.4253,0.10896
263.44,-1.8796,8.5808,-3.2961
304.87,-1.4574,9.7658,1.757
103.11,-4.0589,8.7715,-0.99429
570.39,0.61292,10.651,-1.4165
44.39,4.1814,8.2812,-0.19068
260.85,-3.7865,11.346,-3.3642
22.24,-1.6481,8.8941,8.8941
1.5894,0.46309,5.8295,7.7364
268.12,-5.0531,5.4754,-0.76274
214.66,-2.833,5.598,-0.88532
396.56,-0.91256,13.988,-0.57205
104.9,-0.84446,9.4661,3.0646
173.11,-5.3256,12.531,-2.5606
54.83,-2.2201,11.455,-1.9477
16.371,-0.19068,9.5751,-1.076
639.33,-0.99429,17.121,-0.040861
142.82,-1.8387,9.4253,-1.6889
150.35,1.8387,10.379,10.379
299.72,-0.76274,8.54,-3.9771
57.469,-0.23155,7.0826,1.076
328.3,-3.7184,8.4991,-0.72188
78.949,1.0351,7.4367,1.185
10.02,-3.2144,10.501,1.1169
107.6,-1.185,5.5162,-0.76274
288.6,-2.3018,6.4697,0.61292
80.612,1.9886,9.7658,-0.42223
192.93,-1.2258,5.4345,-1.2667
34.807,-1.076,9.003,0.38137
544.02,-0.10896,13.947,-0.50395
75.84,0.38137,9.616,1.9477
86.39,-1.3348,8.1177,-0.23155
94.69,-4.7535,2.3427,-0.91256
154.8,-3.7865,9.4253,2.2201
7.7505,-3.1735,9.0439,0.10896
95.179,-3.5958,9.9565,-1.9205
139.25,-10.338,9.1529,-4.018
323.8,-4.2495,5.5162,-0.84446
90.92,-0.57205,9.6977,0.76274
172.52,-2.833,8.1177,4.0589
472.63,-3.7865,7.7772,-1.0351
55.21,-6.5922,9.3027,-3.6775
102.21,0.57205,5.0123,-0.72188
80.42,-6.2109,14.901,2.4108
166.92,-0.19068,7.5865,1.7298
23.1,-8.0496,8.4719,0.76274
97.85,4.0997,4.522,-0.61292
26.7,-0.29965,5.8976,-0.72188
160.26,0.14982,9.5342,4.2087
29.22,-1.3348,5.1757,-1.6481
269.39,-1.4165,9.0848,2.7922
187.46,-4.8625,9.9156,6.7012
226.01,-0.38137,5.9385,-0.50395
81.482,-3.1735,7.8589,4.6309
211.13,0.14982,8.2403,0.040861
20.13,-2.0703,8.4719,8.4719
264.72,-0.50395,8.0088,-0.040861
80.359,0.72188,11.496,2.833
155.68,-0.46309,9.7249,0.081722
89.909,-0.10896,13.144,-0.38137
277.68,-0.10896,8.6625,2.2201
183.84,-1.5255,8.9622,3.5685
37.14,-1.7979,7.1643,0.0
171.19,-2.7513,5.0123,-0.50395
119.04,-0.69464,9.0439,-0.19068
9.6101,-3.337,9.003,0.19068
90.243,-5.094,7.5457,-4.3313
301.83,-1.7298,7.8862,-1.757
547.71,2.4108,10.692,-2.4108
45.47,-1.9477,4.9033,6.1292
229.07,-0.23155,9.9973,1.6072
619.2,-1.1169,4.522,9.2346
181.91,-1.0351,7.9679,-1.7979
82.65,-1.185,6.0883,-0.88532
192.02,-1.757,8.0769,2.8739
81.56,-8.6217,10.46,-1.3076
24.08,-0.19068,11.182,0.76274
12.63,-2.9556,9.1529,-1.1169
347.84,-1.757,8.8532,3.6366
51.11,-7.1234,10.311,-3.9499
74.899,0.65378,10.338,0.081722
75.973,-0.29965,11.414,-2.2201
588.38,2.9148,9.0439,-4.3313
500.41,-0.38137,10.188,-2.3427
645.12,-3.5277,5.598,-2.8739
182.92,0.46309,5.598,6.9328
13.47,-0.99429,7.6683,7.6683
118.6,-2.6015,8.2812,4.3721
48.732,-1.1169,9.1529,2.7922
83.259,0.69464,11.836,1.757
663.97,0.92618,7.2733,0.14982
84.879,-2.261,10.27,-1.3757
247.04,-4.3994,7.8862,0.081722
294.19,-1.9886,8.8124,3.6775
43.73,-5.8159,8.9622,2.5606
15.69,0.38137,8.0088,2.5606
85.59,0.53119,7.0553,-1.2258
240.52,-1.7298,8.6217,3.7592
211.46,-2.6015,9.3844,-1.1169
125.45,-2.261,10.27,2.6423
49.709,1.1441,10.079,0.84446
6.0794,0.38137,6.7012,1.2667
599.92,-1.5255,11.073,-0.42223
37.75,1.2258,8.1995,-0.29965
349.74,-0.57205,10.46,0.14982
73.819,0.99429,13.634,-1.0351
27.192,-9.507,0.081722,4.9033
77.67,-1.6889,5.8295,-0.23155
33.51,-1.3076,8.1586,-0.57205
88.41,-7.5457,10.842,1.7979
419.82,0.14982,9.507,0.38137
326.38,-4.9033,7.7364,-0.42223
506.71,1.185,10.76,-1.0351
107.0,-9.2755,8.3901,-3.4868
382.87,0.72188,-0.10896,9.5342
101.59,-7.4367,3.2553,-2.4108
47.39,3.4868,8.1586,-0.34051
201.95,-1.185,6.7012,-1.3076
237.27,-3.0237,8.3493,-2.6832
189.08,-2.4517,8.54,2.6832
85.91,-7.246,11.182,0.95342
72.781,-2.0294,7.4367,0.65378
566.8,7.7364,7.3958,1.1169
9.7203,-0.040861,4.985,0.99429
52.547,1.3076,9.1529,-0.69464
579.0,0.23155,9.616,-1.0351
152.6,-4.2087,13.402,13.402
67.579,0.10896,5.5571,0.46309
44.09,-3.2553,4.9442,0.19068
134.23,-6.2381,12.34,-3.1054
483.74,0.72188,8.6217,-1.7298
277.62,-4.1406,9.4661,-0.42223
474.59,-0.72188,8.3493,0.53119
71.902,0.57205,7.8181,3.0237
86.72,-3.8682,11.645,1.757
441.44,-3.8273,9.003,0.081722
393.08,2.1793,7.8862,-4.7126
639.52,-2.3699,5.2166,-0.53119
87.26,-2.3699,9.9156,-0.040861
446.92,-4.0589,8.9213,0.10896
399.11,-2.4517,6.7012,-1.9477
89.98,-2.4925,7.1643,-1.4982
75.57,1.2258,9.7658,0.14982
51.607,-2.833,7.8862,1.1169
391.94,-2.2201,4.985,-1.7979
204.28,-2.4108,7.0145,-0.19068
142.85,-1.6072,9.3027,-1.4165
232.36,-1.4574,5.5571,-0.61292
187.58,-0.61292,8.7715,2.4925
7.2702,-0.76274,6.851,-0.61292
6.0302,0.14982,6.9736,0.72188
24.48,-1.0351,8.1177,0.23155
46.189,1.3076,5.5571,0.76274
53.11,-0.72188,4.6309,8.3901
443.15,-1.2258,12.068,-1.4165
77.27,0.57205,8.3493,-1.4574
102.77,0.27241,8.3493,1.7979
52.42,-4.3994,11.032,1.1441
75.95,-0.76274,11.414,1.185
68.84,0.53119,9.1937,1.9886
41.09,-0.46309,13.334,1.4165
49.43,-8.3493,11.223,0.27241
31.46,1.3348,8.1586,-1.5663
536.23,-0.69464,9.9565,-1.4982
196.24,3.337,7.8862,-3.8682
134.75,-1.6889,8.7715,-0.29965
403.35,-2.4925,6.0202,2.152
37.14,0.50395,8.54,-0.081722
400.59,1.076,0.8036,8.1177
94.98,-0.99429,11.877,-1.4165
554.86,8.1995,8.9622,-4.9033
45.58,-0.38137,8.4719,0.57205
98.2,-0.99429,7.0553,-0.84446
587.25,-0.081722,8.431,-0.38137
70.14,-2.4925,11.536,0.0
69.417,-2.5334,9.3844,1.9886
166.67,-1.4982,6.4016,6.4016
42.679,1.5663,5.9793,0.0
93.29,-2.0703,9.2755,-0.65378
217.88,-2.4925,4.3721,-0.69464
355.34,-3.337,11.114,2.8739
664.84,0.46309,11.223,2.261
93.64,1.076,7.3141,2.0703
203.88,-3.909,10.842,1.0351
45.599,-0.50395,9.3027,-0.42223
27.51,-3.6366,8.9213,0.88532
96.64,0.61292,13.021,3.7865
26.28,-1.6481,7.5865,-2.3699
9.2501,-5.9793,5.598,-1.7979
373.51,2.7922,-2.9556,10.038
24.057,-0.8036,11.373,1.7298
27.52,1.6072,9.3436,0.14982
576.81,-0.38137,9.3027,-0.88532
125.35,-4.6718,9.3844,-0.99429
506.53,-5.0123,8.3084,1.1441
132.44,-0.76274,7.2052,0.99429
646.6,1.9205,8.0088,-3.0237
360.5,-0.29965,8.9622,-0.081722
58.262,-1.3757,8.8124,1.6889
138.99,-6.8919,8.8124,-0.88532
352.79,-5.1349,5.6252,-0.61292
361.75,-2.8739,7.8181,-4.6718
0.13059,-0.76274,5.5571,6.2381
233.13,4.018,13.593,-3.4868
71.84,-3.7592,11.305,0.27241
9.8898,-2.8739,9.1529,-1.4165
38.15,-2.833,13.375,2.7241
166.57,0.65378,7.246,-0.42223
22.18,0.53119,7.2733,3.5685
110.72,-4.6718,10.46,5.1757
23.33,-0.10896,9.3436,-0.46309
67.98,-5.203,9.2346,-1.1441
34.579,-0.23155,8.3084,-0.53119
108.7,-1.5255,9.7658,-0.10896
600.09,-7.5048,0.88532,-1.9477
265.57,4.0997,9.5342,-4.985
170.41,-3.5958,13.634,13.634
5.4573,-0.42223,9.9565,0.42223
30.3,1.9886,14.288,2.1793
57.52,-2.4108,11.223,-4.2087
536.45,-7.355,11.918,-2.9829
55.189,3.5277,9.5342,0.92618
8.6503,-2.5334,10.079,-2.1793
57.64,-1.9477,6.3607,0.99429
106.66,-3.1463,6.7421,-2.3699
44.911,-1.4574,5.2438,0.69464
100.79,2.4108,11.141,0.8036
176.46,-1.5663,7.0553,6.4697
43.76,-0.10896,9.0439,-1.5663
32.579,-2.7241,6.6604,2.3018
95.74,-9.616,9.507,-1.7979
14.95,-0.50395,9.7249,0.53119
137.26,0.84446,12.367,-1.4982
482.15,-1.8387,6.6331,-0.72188
128.74,-0.46309,9.6568,-1.0351
76.16,-5.0531,10.147,2.3427
75.07,1.1441,8.5808,0.57205
479.37,-1.5663,5.4345,-0.19068
94.727,-2.3699,11.754,-1.9205
48.68,-0.57205,11.645,-1.4165
30.359,3.5277,11.496,1.757
278.13,-0.99429,9.112,1.185
143.39,-1.757,8.4719,-2.6015
2.7487,-0.081722,4.7944,7.7772
238.62,3.0237,11.918,-1.3757
118.32,-0.76274,9.507,-1.3076
113.87,-3.7592,10.924,-0.19068
164.01,0.57205,5.2166,7.5048
262.78,-2.1384,14.628,-1.9477
147.56,-3.8682,9.6977,9.6977
151.93,-0.10896,9.4661,-4.985
197.2,-7.3958,12.64,2.6423
55.0,-3.7592,7.8589,0.65378
29.25,-2.3699,6.2109,-1.6481
167.05,-0.34051,7.5457,0.0
431.32,-1.5663,12.408,-1.2667
120.88,0.8036,6.5105,2.1112
89.499,1.4982,11.455,1.076
638.05,2.6015,14.097,1.0351
218.9,-0.57205,14.71,-0.99429
123.39,-0.38137,9.616,-0.95342
185.29,-0.57205,5.598,7.7364
9.75,-2.8739,11.264,-1.6072
389.48,-2.4925,11.536,-2.1384
93.819,-2.1384,6.5922,7.0553
273.58,-8.1995,9.9565,1.3348
560.83,-0.19068,8.8941,-0.19068
94.8,0.040861,8.3493,1.2667
5.9901,3.1054,8.1177,6.7012
71.77,-3.9499,6.4016,1.9477
35.29,0.69464,11.496,-1.6481
457.74,-2.3018,7.6955,-2.1793
79.978,0.84446,8.7306,-0.57205
368.04,-5.0123,8.3901,-0.61292
188.12,-4.0997,9.507,4.7944
54.29,-4.4402,9.2346,-2.4517
5.3902,-1.2258,11.754,3.2553
60.94,-4.5628,8.9622,1.1441
443.01,-0.72188,15.745,-1.2667
585.8,2.6832,7.3141,-1.2258
155.63,-3.5958,3.6775,-1.3348
433.9,-1.9477,5.1757,-0.42223
528.75,-4.1814,8.7306,-4.1814
229.1,-0.50395,9.3436,0.99429
6.4692,-2.7513,4.7126,-0.34051
529.26,-0.42223,10.46,0.14982
542.88,-1.9886,6.4016,13.593
455.67,4.2087,8.431,-5.4073
47.35,-4.2495,8.3901,-0.34051
11.95,0.14982,9.8066,-0.76274
3.3204,-0.27241,9.0848,1.9205
601.99,-1.8387,8.2812,-2.261
62.832,-1.1169,7.6274,4.3994
35.11,0.84446,7.0553,0.95342
202.76,-5.1349,8.1995,0.040861
2.0003,3.9908,6.6604,6.5514
271.35,-0.53119,10.883,1.6889
220.32,-5.9385,9.3027,-1.9205
231.21,0.42223,8.6898,-0.27241
78.567,-2.3699,6.279,1.0351
425.47,-0.27241,13.184,-0.14982
50.06,-3.5277,10.229,-2.1384
78.6,-1.9886,8.3901,-1.2667
128.39,-1.4982,4.2904,7.7772
5.5473,-1.4982,9.003,-2.4108
155.23,-1.076,8.2812,-3.5958
508.47,-0.50395,4.3721,6.7421
112.01,-1.185,9.4661,2.152
261.88,-1.6889,8.6217,3.7184
62.499,0.14982,13.443,-1.9886
522.42,-0.72188,12.149,-0.65378
117.97,3.4051,9.3436,-0.46309
69.13,0.081722,8.1177,2.2201
39.74,-5.1757,12.98,0.34051
70.06,-5.8976,12.912,-2.0294
100.17,-7.5048,4.8216,-3.8682
176.65,-1.185,6.2109,1.1169
268.3,-7.5865,12.572,-2.5334
11.51,0.34051,5.4754,-0.040861
33.32,-2.7922,11.536,5.4073
88.36,2.8739,13.716,1.3076
110.22,-5.1757,8.2403,-0.38137
159.9,-2.1112,7.5048,7.5048
79.021,4.018,12.721,-0.10896
158.94,-0.46309,9.9156,1.4165
99.761,-2.3018,4.6309,-0.23155
10.747,0.19068,12.572,0.95342
422.46,-2.7922,9.0439,3.0646
75.05,-6.4288,10.733,-0.29965
43.44,-0.65378,13.866,0.081722
58.279,2.6423,9.112,-2.1384
21.36,-3.1054,5.6252,0.76274
48.95,-5.0123,13.947,-1.076
36.649,4.3313,9.1937,-0.42223
56.77,-0.27241,9.6977,-1.6889
223.98,0.040861,10.038,-1.7298
82.56,-2.4108,8.5808,-1.4982
89.699,-0.65378,5.6661,-1.3076
344.8,-4.2904,7.2052,0.61292
195.93,2.3427,9.5751,-0.91256
253.37,-4.3721,11.114,-0.88532
400.47,0.53119,0.19068,7.5865
100.9,-0.69464,7.8181,-1.8387
302.48,-5.3664,7.464,0.27241
149.77,2.3427,9.003,-3.7865
60.032,-0.69464,10.76,4.8625
54.82,-5.2847,3.4459,0.92618
4.4197,1.2258,5.598,-3.8682
56.36,-0.34051,8.4719,-3.909
92.219,1.4982,7.8589,-0.10896
321.38,-2.7241,10.501,5.6252
47.75,-3.0646,7.246,-3.4868
12.1,-2.6832,9.1937,0.27241
36.51,-0.8036,9.112,1.1169
107.6,0.42223,10.379,0.61292
263.14,-1.6072,8.0088,-1.1441
502.97,-1.1169,6.7829,-0.57205
429.91,0.50395,7.7364,-1.2258
16.55,6.7421,7.9679,-1.9477
70.552,-2.5606,9.2346,0.84446
212.98,-0.65378,5.4754,5.4073
405.32,-5.7069,10.229,9.8475
224.45,-3.7592,9.1937,0.19068
126.0,-3.4051,6.17,-1.185
61.601,-7.0145,11.182,-0.53119
124.23,0.65378,9.1529,-1.076
300.54,-2.4108,15.432,-0.69464
582.69,1.185,7.0826,-2.7922
640.85,1.8796,6.2109,-0.14982
518.09,-4.8625,7.1234,-7.3141
237.97,-1.6072,8.6898,3.6366
75.57,0.23155,9.6568,2.261
134.62,-1.1441,8.7306,3.6366
574.79,0.040861,8.8532,-0.23155
5.4601,0.8036,9.4661,-0.91256
39.16,-2.1112,9.7658,-1.1441
100.13,-3.5685,10.27,-0.29965
220.59,-6.8919,9.616,-0.23155
351.47,-9.4253,12.83,6.1292
177.42,-1.1169,6.2109,6.2109
158.67,-1.185,8.5808,3.3778
379.0,2.3018,-1.1169,10.46
162.44,-2.5334,12.871,-2.5606
11.589,0.31327,6.5922,-1.2258
37.92,-0.46309,9.7658,-1.0351
344.63,-1.2667,8.0769,3.5277
548.01,0.0,7.6274,0.19068
20.2,-1.9886,8.8532,3.8682
156.31,-1.5255,5.4073,-0.29965
110.86,-2.6423,7.7364,0.040861
130.3,2.2201,9.3844,-2.1384
285.69,-2.3427,12.721,-4.018
23.93,-4.8625,10.079,0.040861
598.95,0.42223,6.9736,-2.1384
122.61,-0.10896,9.8475,0.14982
55.922,-3.3642,8.3493,3.2144
538.54,-1.3757,9.9973,-2.3427
31.92,2.1793,12.449,1.7979
204.44,-1.2258,9.112,2.152
119.46,1.4165,8.6625,0.0
280.12,-0.081722,8.0769,-0.081722
483.95,-1.0351,11.564,-1.4165
128.74,-4.9033,3.9499,-1.2667
98.35,-8.0496,12.98,2.6832
182.23,-2.9829,11.836,-3.2553
29.63,-2.5334,9.8475,1.3076
232.81,-2.1384,5.1757,0.72188
474.78,-1.4982,8.8941,-0.10896
178.89,0.65378,5.094,5.094
45.012,0.040861,5.6661,7.5457
157.25,-1.3757,8.9213,3.8682
277.98,0.10896,9.9973,3.0237
40.86,1.5391,5.8976,11.686
