carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.91,64.3,60.0,6.04,6.12,3.91,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.06,59.4,57.0,6.65,6.72,3.97,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.85,61.6,57.0,6.07,6.1,3.75,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,62.4,61.0,4.98,4.96,3.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.74,66.0,56.0,5.6,5.67,3.72,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,62.9,54.0,6.35,6.4,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,63.1,57.0,6.06,6.12,3.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.56,62.3,53.0,7.41,7.49,4.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,61.7,58.0,5.71,5.74,3.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,62.3,58.0,5.09,5.15,3.19,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.54,61.2,56.0,7.43,7.47,4.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23,62.3,57.0,3.9,3.92,2.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.63,61.6,57.0,7.53,7.61,4.66,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,59.9,59.0,5.75,5.81,3.46,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,62.4,56.0,4.35,4.37,2.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2.0,66.0,60.0,7.78,7.74,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.26,62.8,54.0,6.91,6.89,4.33,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.34,63.0,58.0,4.47,4.45,2.81,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,61.4,55.7,4.76,4.79,2.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,62.1,59.0,6.43,6.38,3.98,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,60.8,56.0,5.78,5.82,3.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.04,62.3,56.0,6.45,6.49,4.03,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.51,62.2,55.0,5.14,5.11,3.19,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4,60.3,59.0,4.76,4.8,2.88,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.57,63.0,59.0,5.29,5.25,3.32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,62.6,58.0,6.31,6.38,3.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.6,58.0,6.01,6.06,3.78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.46,61.6,54.0,4.97,5.0,3.07,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,62.3,58.0,6.76,6.81,4.23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.34,62.7,55.0,4.48,4.49,2.81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,63.1,57.0,4.32,4.27,2.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,61.2,55.0,4.49,4.53,2.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.19,61.1,57.0,6.84,6.87,4.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,61.9,59.0,4.46,4.4,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.55,64.6,58.0,7.28,7.21,4.68,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,61.8,55.0,4.75,4.79,2.95,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.5,62.1,55.0,7.32,7.36,4.56,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,62.1,58.0,4.31,4.35,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.46,61.0,58.0,5.03,4.97,3.05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.39,61.3,56.0,4.7,4.72,2.89,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.75,59.4,62.0,5.95,5.91,3.52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.47,61.8,58.0,7.28,7.22,4.48,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,61.4,59.0,6.47,6.39,3.95,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.32,62.0,55.0,4.46,4.38,2.74,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.34,62.4,54.0,4.49,4.52,2.81,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.14,62.2,54.0,6.69,6.74,4.18,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.09,61.2,56.0,6.68,6.65,4.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.06,59.6,60.0,6.68,6.75,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.54,61.8,55.3,5.22,5.24,3.23,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4,62.4,56.0,4.64,4.68,2.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.57,62.3,55.0,5.31,5.32,3.31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.43,61.3,58.0,4.86,4.83,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.25,63.2,57.0,3.99,4.01,2.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.74,60.6,62.6,5.79,5.85,3.53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.39,60.1,57.0,4.74,4.77,2.86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,62.1,57.0,4.42,4.37,2.73,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.07,62.0,57.0,6.56,6.5,4.05,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.09,62.3,55.0,6.58,6.62,4.11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.5,60.3,61.0,7.39,7.34,4.44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.33,62.0,56.0,4.45,4.48,2.77,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.51,61.2,55.0,5.13,5.16,3.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.27,62.0,56.0,4.14,4.17,2.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.29,61.2,56.0,7.01,7.05,4.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.31,61.4,62.0,4.32,4.34,2.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,60.8,57.0,4.84,4.8,2.93,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.52,58.7,58.0,5.32,5.28,3.11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.92,59.0,58.0,6.31,6.36,3.74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,57.9,53.0,5.84,5.8,3.37,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,62.5,55.0,4.42,4.45,2.77,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.51,62.3,59.0,5.06,5.12,3.17,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,61.9,54.6,4.64,4.68,2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,62.3,57.0,4.75,4.78,2.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.28,62.1,56.0,4.19,4.21,2.61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.58,60.9,56.0,5.4,5.44,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.25,61.0,55.0,4.11,4.09,2.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.83,62.5,59.0,5.95,6.02,3.74,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,63.7,57.0,5.05,4.9,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,62.2,59.0,6.07,6.11,3.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.7,59.4,60.0,5.77,5.74,3.42,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.1,65.5,57.0,6.45,6.37,4.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,60.8,58.0,7.99,8.07,4.88,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.72,63.2,58.0,5.67,5.72,3.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.92,62.5,59.0,6.24,6.2,3.89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,61.5,59.0,4.75,4.81,2.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,62.6,57.0,4.34,4.38,2.73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.57,62.3,55.0,5.36,5.3,3.32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,62.1,58.0,4.43,4.39,2.74,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.23,61.6,57.0,3.95,3.97,2.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1.02,62.7,55.0,6.37,6.43,4.01,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,61.8,55.0,4.31,4.33,2.67,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,61.2,54.0,4.49,4.47,2.74,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.03,62.0,58.0,6.45,6.51,4.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,59.1,61.0,5.18,5.07,3.03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,59.5,62.0,5.85,5.74,3.45,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.34,62.4,59.0,4.41,4.47,2.77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,63.2,57.0,5.03,5.06,3.19,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.16,62.5,58.0,6.73,6.67,4.19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.54,61.2,56.0,5.23,5.29,3.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,61.8,59.0,6.41,6.34,3.94,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.83,60.5,55.0,6.08,6.11,3.69,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5,58.1,61.0,5.23,5.17,3.02,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35,61.8,55.0,4.54,4.56,2.81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.01,63.1,60.0,6.42,6.25,3.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2.03,61.3,59.0,8.15,8.22,5.02,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,61.2,54.0,6.52,6.49,3.98,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.3,56.0,5.17,5.21,3.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.53,60.5,60.0,5.23,5.19,3.15,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,61.8,56.0,4.37,4.4,2.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.43,61.0,57.0,4.84,4.89,2.97,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.75,63.0,55.0,5.76,5.79,3.64,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2.07,60.6,56.0,8.38,8.3,5.05,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.78,63.0,58.0,5.8,5.86,3.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,63.1,56.0,6.27,6.31,3.97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,62.3,58.0,5.13,5.08,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.71,59.9,56.0,5.86,5.8,3.49,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.53,59.9,60.0,7.5,7.46,4.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,62.6,55.0,6.39,6.43,4.01,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.05,62.0,58.0,8.13,8.08,5.02,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.01,64.6,58.0,6.22,6.29,4.04,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.34,55.8,62.0,4.72,4.6,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.42,61.5,59.0,4.84,4.78,2.96,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4,59.6,61.0,4.8,4.86,2.88,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,60.8,56.0,4.44,4.37,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.5,63.4,57.0,7.27,7.2,4.59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.53,65.5,59.0,5.01,5.06,3.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.26,60.5,58.0,4.16,4.17,2.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.79,61.8,56.0,7.74,7.85,4.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.01,59.8,61.0,6.47,6.43,3.86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4,60.9,60.0,4.74,4.78,2.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,63.1,58.0,5.05,5.09,3.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.9,54.0,4.4,4.42,2.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.71,60.3,58.0,5.78,5.76,3.48,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.23,59.6,58.0,7.02,6.94,4.16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.36,62.7,60.0,7.05,7.02,4.41,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,61.4,59.0,4.63,4.66,2.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3,63.3,57.0,6.98,6.96,4.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4,61.4,56.0,4.8,4.75,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.39,60.8,56.0,4.74,4.76,2.89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.12,61.2,58.0,6.72,6.68,4.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,62.7,56.0,4.39,4.44,2.77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.9,61.9,57.0,6.16,6.19,3.82,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.72,64.1,57.0,5.68,5.71,3.65,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,62.5,59.0,5.65,5.67,3.54,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,63.6,57.0,6.37,6.33,4.04,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,61.5,55.0,4.8,4.82,2.96,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.5,58.5,55.0,7.51,7.56,4.41,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.61,61.9,56.0,5.43,5.45,3.37,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.5,58.5,60.0,7.52,7.48,4.39,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.98,58.3,69.0,8.28,8.17,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,62.3,55.0,5.74,5.76,3.58,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.92,61.2,62.0,6.27,6.22,3.82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,59.7,60.0,4.41,4.43,2.64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.01,67.4,58.0,7.71,7.64,5.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.31,62.4,57.0,4.34,4.31,2.7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,60.6,58.0,4.33,4.35,2.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,61.5,56.0,6.42,6.49,3.97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,59.0,6.46,6.44,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,60.0,60.0,5.78,5.85,3.49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,62.0,58.0,6.37,6.41,3.96,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.17,59.4,57.0,6.93,6.87,4.1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.5,62.4,55.0,5.08,5.11,3.18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,62.3,56.0,4.26,4.31,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.35,61.8,55.0,4.54,4.56,2.81,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.31,62.2,54.0,4.35,4.39,2.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.33,61.4,54.0,4.47,4.49,2.75,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.01,63.3,59.0,6.38,6.42,4.05,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,61.6,55.0,5.15,5.2,3.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.29,62.7,62.0,4.19,4.23,2.64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,62.4,57.0,4.31,4.35,2.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,63.4,58.0,5.06,5.04,3.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,60.4,61.0,3.93,3.95,2.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,60.8,56.0,4.78,4.82,2.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.35,61.0,57.0,4.54,4.58,2.78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,61.4,60.0,6.33,6.38,3.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,63.2,58.0,4.31,4.33,2.73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5,62.4,56.0,5.1,5.06,3.17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,70.6,56.0,5.45,5.35,3.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,60.5,57.0,4.39,4.43,2.67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.91,62.8,59.0,6.19,6.14,3.87,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.64,62.0,55.0,5.52,5.55,3.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,61.5,56.0,4.38,4.4,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,60.3,62.0,4.56,4.59,2.76,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.61,62.3,57.0,5.38,5.44,3.37,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.41,63.1,57.0,4.71,4.73,2.98,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.51,62.3,53.7,7.33,7.37,4.58,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.2,66.3,56.0,8.05,8.0,5.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.57,62.2,53.0,5.34,5.4,3.34,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,62.4,56.0,7.26,7.36,4.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,60.9,58.0,7.42,7.38,4.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,59.9,57.0,4.47,4.49,2.68,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.8,61.0,6.13,6.06,3.89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,62.2,55.0,4.83,4.85,3.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.7,61.9,58.0,5.69,5.65,3.51,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.39,62.0,57.0,4.67,4.71,2.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.36,61.9,56.0,4.55,4.56,2.82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,63.6,56.0,4.28,4.33,2.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5,60.6,62.0,7.22,7.24,4.38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,60.6,56.0,5.76,5.82,3.51,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,61.9,56.0,4.51,4.47,2.78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3,61.0,60.0,4.3,4.32,2.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41,61.5,59.0,4.81,4.75,2.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.46,61.9,58.0,4.94,4.91,3.05,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,61.9,58.0,4.37,4.39,2.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,60.7,60.0,4.48,4.51,2.73,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,62.6,62.0,4.21,4.26,2.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.2,63.4,55.0,6.72,6.65,4.24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.33,60.3,61.0,4.51,4.48,2.71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,63.4,55.0,5.61,5.69,3.58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.91,63.5,55.0,6.22,6.12,3.92,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.6,60.6,58.0,7.55,7.61,4.59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.52,61.3,55.0,7.42,7.39,4.54,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.34,63.1,57.0,4.44,4.46,2.81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,62.7,58.0,4.41,4.39,2.76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.56,61.7,55.1,5.29,5.33,3.27,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.01,62.9,58.0,8.05,8.0,5.05,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,62.4,57.0,4.71,4.74,2.95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,61.7,56.0,4.78,4.81,2.96,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.38,61.8,56.0,7.15,7.12,4.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2.02,62.3,61.0,8.07,7.96,4.99,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.76,60.5,58.0,7.93,7.84,4.77,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.72,61.9,55.0,5.74,5.77,3.56,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.72,61.8,60.0,7.65,7.68,4.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.9,59.2,60.0,6.31,6.23,3.71,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,60.6,56.0,5.22,5.25,3.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,63.6,55.0,4.24,4.28,2.71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.9,62.8,58.0,6.04,6.09,3.81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.77,61.3,60.0,5.81,5.91,3.59,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,61.7,57.0,4.33,4.36,2.68,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,62.8,57.0,5.61,5.66,3.54,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,63.2,55.0,6.4,6.32,4.02,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.35,62.5,56.0,4.51,4.55,2.83,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.09,62.1,56.0,6.55,6.59,4.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,62.1,59.0,6.36,6.39,3.96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.02,62.4,58.0,6.42,6.47,4.02,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.57,60.2,62.0,5.33,5.4,3.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.34,60.2,58.0,4.55,4.52,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,63.5,56.0,4.31,4.29,2.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,63.9,55.0,4.3,4.27,2.74,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,62.2,56.0,5.12,5.08,3.17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
