Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3
2349.0,72.0,23.0,297.0,28.0,960.0,239.0,190.0,71.0,757.0,0.0,0.0,0.0
2296.0,333.0,29.0,285.0,4.0,1100.0,140.0,188.0,179.0,1155.0,0.0,0.0,0.0
2407.0,286.0,19.0,30.0,13.0,395.0,165.0,236.0,210.0,895.0,0.0,0.0,0.0
2169.0,349.0,33.0,234.0,128.0,277.0,143.0,168.0,150.0,774.0,0.0,0.0,0.0
2264.0,45.0,40.0,216.0,107.0,942.0,198.0,125.0,29.0,1507.0,0.0,0.0,0.0
2197.0,321.0,27.0,90.0,44.0,1073.0,141.0,202.0,196.0,732.0,0.0,0.0,0.0
2337.0,343.0,28.0,218.0,137.0,1370.0,152.0,185.0,165.0,924.0,0.0,0.0,0.0
2504.0,74.0,14.0,190.0,18.0,324.0,236.0,213.0,106.0,1221.0,0.0,0.0,1.0
2083.0,6.0,25.0,182.0,118.0,242.0,179.0,182.0,132.0,134.0,0.0,0.0,0.0
2167.0,294.0,34.0,120.0,87.0,365.0,109.0,210.0,231.0,485.0,0.0,0.0,0.0
2532.0,343.0,24.0,474.0,-67.0,977.0,164.0,196.0,166.0,987.0,0.0,0.0,1.0
1974.0,300.0,39.0,108.0,80.0,134.0,89.0,193.0,230.0,324.0,0.0,0.0,0.0
2409.0,325.0,26.0,362.0,212.0,1234.0,146.0,201.0,189.0,789.0,0.0,0.0,0.0
2178.0,277.0,31.0,309.0,171.0,376.0,124.0,228.0,236.0,418.0,0.0,0.0,0.0
2264.0,24.0,36.0,170.0,111.0,1273.0,176.0,139.0,76.0,1339.0,0.0,0.0,0.0
2079.0,273.0,28.0,108.0,41.0,661.0,137.0,235.0,231.0,607.0,0.0,0.0,0.0
2388.0,319.0,25.0,153.0,66.0,170.0,148.0,208.0,196.0,450.0,0.0,0.0,0.0
2398.0,267.0,14.0,190.0,52.0,175.0,182.0,245.0,201.0,658.0,0.0,0.0,0.0
2525.0,45.0,27.0,295.0,48.0,722.0,215.0,170.0,73.0,871.0,0.0,0.0,0.0
2728.0,104.0,8.0,175.0,14.0,930.0,234.0,230.0,129.0,342.0,0.0,0.0,1.0
2279.0,224.0,25.0,60.0,26.0,467.0,178.0,254.0,202.0,564.0,0.0,0.0,0.0
2356.0,292.0,27.0,134.0,54.0,1380.0,134.0,223.0,224.0,797.0,0.0,0.0,0.0
2698.0,110.0,18.0,153.0,65.0,2331.0,248.0,218.0,92.0,2400.0,0.0,0.0,1.0
2366.0,270.0,18.0,150.0,31.0,42.0,170.0,243.0,211.0,601.0,0.0,0.0,0.0
2429.0,278.0,21.0,270.0,88.0,85.0,160.0,238.0,216.0,552.0,0.0,0.0,0.0
2449.0,313.0,29.0,484.0,222.0,858.0,130.0,204.0,207.0,270.0,0.0,0.0,0.0
2255.0,341.0,28.0,150.0,65.0,942.0,151.0,186.0,167.0,1398.0,0.0,0.0,0.0
2167.0,310.0,30.0,190.0,102.0,690.0,125.0,204.0,212.0,306.0,0.0,0.0,0.0
2330.0,336.0,27.0,42.0,15.0,127.0,152.0,193.0,174.0,67.0,0.0,0.0,0.0
2207.0,320.0,17.0,210.0,135.0,67.0,174.0,221.0,186.0,474.0,0.0,0.0,0.0
2441.0,318.0,25.0,430.0,244.0,1182.0,146.0,208.0,198.0,726.0,0.0,0.0,0.0
2270.0,33.0,36.0,190.0,126.0,1231.0,189.0,140.0,61.0,1376.0,0.0,0.0,0.0
2126.0,297.0,28.0,95.0,62.0,540.0,132.0,218.0,221.0,313.0,0.0,0.0,0.0
2398.0,342.0,25.0,408.0,185.0,999.0,161.0,195.0,167.0,124.0,0.0,0.0,0.0
1913.0,7.0,4.0,0.0,0.0,30.0,215.0,232.0,154.0,301.0,0.0,0.0,0.0
2174.0,11.0,32.0,120.0,49.0,1154.0,168.0,157.0,110.0,1080.0,0.0,0.0,0.0
2249.0,57.0,22.0,30.0,14.0,1513.0,229.0,187.0,81.0,902.0,0.0,0.0,0.0
2483.0,21.0,29.0,134.0,21.0,579.0,189.0,166.0,100.0,1106.0,0.0,0.0,0.0
2134.0,328.0,36.0,256.0,111.0,382.0,112.0,174.0,187.0,457.0,0.0,0.0,0.0
2341.0,330.0,25.0,67.0,20.0,124.0,153.0,201.0,183.0,212.0,0.0,0.0,0.0
2444.0,23.0,26.0,277.0,19.0,696.0,194.0,173.0,104.0,1560.0,0.0,0.0,0.0
2213.0,347.0,24.0,124.0,27.0,1015.0,166.0,193.0,160.0,1308.0,0.0,0.0,0.0
2310.0,268.0,28.0,457.0,172.0,577.0,136.0,237.0,233.0,1654.0,0.0,0.0,0.0
2169.0,317.0,18.0,30.0,11.0,1020.0,169.0,221.0,191.0,726.0,0.0,0.0,0.0
2303.0,272.0,27.0,430.0,165.0,666.0,141.0,236.0,230.0,1565.0,0.0,0.0,0.0
2164.0,340.0,13.0,42.0,4.0,1310.0,192.0,220.0,167.0,646.0,0.0,0.0,0.0
2703.0,115.0,16.0,258.0,74.0,2527.0,246.0,222.0,99.0,2255.0,0.0,0.0,1.0
2109.0,314.0,35.0,67.0,46.0,1040.0,109.0,190.0,210.0,300.0,0.0,0.0,0.0
2475.0,312.0,24.0,300.0,149.0,127.0,149.0,215.0,203.0,1570.0,0.0,0.0,0.0
2225.0,8.0,3.0,0.0,0.0,850.0,216.0,232.0,154.0,391.0,0.0,0.0,0.0
2278.0,80.0,20.0,0.0,0.0,1044.0,242.0,201.0,80.0,1194.0,0.0,0.0,0.0
2300.0,135.0,8.0,390.0,38.0,85.0,234.0,237.0,134.0,323.0,0.0,0.0,0.0
2311.0,21.0,4.0,0.0,0.0,85.0,217.0,231.0,151.0,30.0,0.0,0.0,0.0
2274.0,152.0,10.0,90.0,12.0,258.0,233.0,240.0,137.0,324.0,0.0,0.0,0.0
2309.0,338.0,18.0,0.0,0.0,1172.0,177.0,211.0,171.0,242.0,0.0,0.0,0.0
2244.0,330.0,13.0,0.0,0.0,1167.0,188.0,224.0,175.0,484.0,0.0,0.0,0.0
2243.0,110.0,5.0,0.0,0.0,616.0,228.0,234.0,140.0,598.0,0.0,0.0,0.0
2079.0,28.0,18.0,0.0,0.0,481.0,210.0,198.0,118.0,752.0,0.0,0.0,0.0
2323.0,38.0,28.0,400.0,245.0,658.0,207.0,166.0,78.0,324.0,0.0,0.0,0.0
2083.0,90.0,30.0,85.0,39.0,285.0,249.0,177.0,33.0,379.0,0.0,0.0,0.0
2039.0,358.0,30.0,42.0,19.0,531.0,159.0,169.0,137.0,543.0,0.0,0.0,0.0
2254.0,145.0,8.0,0.0,0.0,342.0,231.0,239.0,140.0,404.0,0.0,0.0,0.0
2172.0,57.0,22.0,0.0,0.0,726.0,229.0,187.0,80.0,997.0,0.0,0.0,0.0
2250.0,217.0,14.0,0.0,0.0,553.0,204.0,253.0,182.0,633.0,0.0,0.0,0.0
2068.0,68.0,30.0,67.0,39.0,247.0,235.0,167.0,43.0,418.0,0.0,0.0,0.0
2337.0,94.0,11.0,0.0,0.0,175.0,238.0,223.0,115.0,774.0,0.0,0.0,0.0
2040.0,358.0,24.0,60.0,22.0,509.0,176.0,188.0,144.0,547.0,0.0,0.0,0.0
2283.0,19.0,13.0,0.0,0.0,1195.0,210.0,212.0,137.0,1205.0,0.0,0.0,0.0
2183.0,92.0,18.0,124.0,57.0,1199.0,245.0,210.0,89.0,573.0,0.0,0.0,0.0
2325.0,30.0,7.0,0.0,0.0,1015.0,218.0,226.0,143.0,1406.0,0.0,0.0,0.0
2261.0,166.0,14.0,30.0,3.0,324.0,231.0,244.0,141.0,384.0,0.0,0.0,0.0
2339.0,38.0,17.0,0.0,0.0,830.0,218.0,202.0,114.0,1061.0,0.0,0.0,0.0
2247.0,68.0,4.0,0.0,0.0,509.0,224.0,231.0,142.0,582.0,0.0,0.0,0.0
2034.0,55.0,22.0,30.0,-2.0,547.0,228.0,188.0,83.0,524.0,0.0,0.0,0.0
2321.0,18.0,10.0,0.0,0.0,283.0,213.0,220.0,143.0,819.0,0.0,0.0,0.0
2327.0,40.0,8.0,0.0,0.0,242.0,221.0,222.0,136.0,808.0,0.0,0.0,0.0
2018.0,27.0,9.0,0.0,0.0,467.0,217.0,221.0,140.0,488.0,0.0,0.0,0.0
2193.0,78.0,18.0,150.0,67.0,1215.0,240.0,204.0,87.0,595.0,0.0,0.0,0.0
2130.0,16.0,22.0,0.0,0.0,930.0,195.0,187.0,122.0,350.0,0.0,0.0,0.0
2137.0,54.0,20.0,0.0,0.0,959.0,227.0,192.0,89.0,1463.0,0.0,0.0,0.0
2309.0,60.0,31.0,376.0,231.0,636.0,227.0,159.0,43.0,300.0,0.0,0.0,0.0
2152.0,357.0,20.0,0.0,0.0,990.0,185.0,201.0,150.0,417.0,0.0,0.0,0.0
2305.0,80.0,9.0,295.0,142.0,1434.0,233.0,223.0,122.0,900.0,0.0,0.0,0.0
2036.0,39.0,16.0,42.0,9.0,481.0,219.0,203.0,114.0,604.0,0.0,0.0,0.0
2244.0,60.0,9.0,0.0,0.0,892.0,228.0,221.0,126.0,1158.0,0.0,0.0,0.0
2305.0,338.0,8.0,0.0,0.0,127.0,204.0,229.0,165.0,150.0,0.0,0.0,0.0
2282.0,135.0,6.0,150.0,20.0,212.0,230.0,237.0,140.0,295.0,0.0,0.0,0.0
2379.0,39.0,17.0,0.0,0.0,726.0,218.0,199.0,111.0,1142.0,0.0,0.0,0.0
2137.0,34.0,23.0,30.0,4.0,1183.0,210.0,184.0,99.0,1436.0,0.0,0.0,0.0
2306.0,348.0,23.0,0.0,0.0,983.0,172.0,196.0,159.0,918.0,0.0,0.0,0.0
2262.0,132.0,6.0,0.0,0.0,268.0,231.0,237.0,139.0,350.0,0.0,0.0,0.0
2247.0,68.0,9.0,0.0,0.0,865.0,230.0,221.0,124.0,488.0,0.0,0.0,0.0
2240.0,27.0,17.0,0.0,0.0,882.0,211.0,202.0,123.0,1150.0,0.0,0.0,0.0
2227.0,346.0,23.0,0.0,0.0,1124.0,168.0,195.0,161.0,607.0,0.0,0.0,0.0
2142.0,45.0,15.0,30.0,4.0,997.0,223.0,205.0,112.0,1449.0,0.0,0.0,0.0
2264.0,64.0,6.0,0.0,0.0,258.0,226.0,228.0,136.0,362.0,0.0,0.0,0.0
2003.0,5.0,22.0,0.0,0.0,210.0,185.0,191.0,137.0,484.0,0.0,0.0,0.0
2152.0,42.0,18.0,0.0,0.0,693.0,220.0,199.0,108.0,964.0,0.0,0.0,0.0
2237.0,72.0,23.0,228.0,107.0,1266.0,239.0,189.0,69.0,666.0,0.0,0.0,0.0
2260.0,352.0,27.0,30.0,1.0,1683.0,164.0,184.0,151.0,872.0,0.0,0.0,0.0
2276.0,91.0,16.0,0.0,0.0,1072.0,243.0,212.0,93.0,1201.0,0.0,0.0,0.0
2321.0,63.0,5.0,0.0,0.0,1082.0,225.0,229.0,139.0,1399.0,0.0,0.0,0.0
2292.0,17.0,16.0,0.0,0.0,1224.0,206.0,206.0,134.0,1215.0,0.0,0.0,0.0
2296.0,145.0,8.0,360.0,34.0,95.0,231.0,239.0,140.0,313.0,0.0,0.0,0.0
2337.0,13.0,12.0,0.0,0.0,959.0,208.0,216.0,143.0,1440.0,0.0,0.0,0.0
2100.0,71.0,28.0,108.0,56.0,295.0,238.0,173.0,47.0,371.0,0.0,0.0,0.0
2313.0,13.0,4.0,0.0,0.0,1148.0,215.0,231.0,152.0,1396.0,0.0,0.0,0.0
2253.0,170.0,5.0,0.0,0.0,404.0,224.0,242.0,153.0,474.0,0.0,0.0,0.0
2284.0,231.0,3.0,240.0,22.0,170.0,214.0,242.0,166.0,301.0,0.0,0.0,0.0
2020.0,73.0,29.0,30.0,7.0,339.0,239.0,171.0,42.0,430.0,0.0,0.0,0.0
2267.0,45.0,23.0,0.0,0.0,95.0,219.0,183.0,88.0,981.0,0.0,0.0,0.0
1991.0,337.0,16.0,0.0,0.0,180.0,183.0,216.0,171.0,510.0,0.0,0.0,0.0
2291.0,68.0,32.0,350.0,213.0,616.0,234.0,160.0,33.0,277.0,0.0,0.0,0.0
2208.0,163.0,8.0,30.0,-23.0,1500.0,228.0,242.0,147.0,934.0,0.0,0.0,0.0
2206.0,97.0,13.0,228.0,80.0,1200.0,241.0,221.0,108.0,607.0,0.0,0.0,0.0
2043.0,43.0,22.0,67.0,20.0,511.0,218.0,185.0,91.0,591.0,0.0,0.0,0.0
2277.0,58.0,9.0,0.0,0.0,1101.0,227.0,221.0,128.0,1208.0,0.0,0.0,0.0
2119.0,83.0,34.0,124.0,68.0,335.0,244.0,161.0,18.0,335.0,0.0,0.0,0.0
2020.0,358.0,25.0,0.0,0.0,531.0,174.0,186.0,143.0,511.0,0.0,0.0,0.0
2270.0,148.0,12.0,60.0,8.0,283.0,236.0,239.0,131.0,342.0,0.0,0.0,0.0
2140.0,63.0,34.0,150.0,89.0,350.0,227.0,150.0,29.0,331.0,0.0,0.0,0.0
2300.0,351.0,5.0,0.0,0.0,127.0,212.0,232.0,158.0,234.0,0.0,0.0,0.0
2248.0,64.0,20.0,255.0,112.0,1284.0,234.0,195.0,85.0,691.0,0.0,0.0,0.0
2215.0,60.0,26.0,216.0,89.0,1224.0,230.0,177.0,65.0,624.0,0.0,0.0,0.0
2037.0,29.0,24.0,0.0,0.0,582.0,204.0,182.0,104.0,485.0,0.0,0.0,0.0
2270.0,45.0,8.0,0.0,0.0,255.0,223.0,223.0,135.0,379.0,0.0,0.0,0.0
2305.0,41.0,10.0,30.0,0.0,1253.0,221.0,218.0,131.0,1316.0,0.0,0.0,0.0
2230.0,315.0,9.0,0.0,0.0,849.0,195.0,233.0,177.0,365.0,0.0,0.0,0.0
2303.0,355.0,6.0,0.0,0.0,1282.0,211.0,230.0,157.0,1304.0,0.0,0.0,0.0
2255.0,23.0,12.0,0.0,0.0,959.0,212.0,214.0,136.0,1180.0,0.0,0.0,0.0
2023.0,83.0,29.0,30.0,15.0,361.0,245.0,176.0,0.0,457.0,0.0,0.0,0.0
2219.0,96.0,12.0,30.0,-10.0,1423.0,239.0,223.0,113.0,983.0,0.0,0.0,0.0
2025.0,33.0,19.0,42.0,9.0,424.0,213.0,195.0,111.0,503.0,0.0,0.0,0.0
2279.0,10.0,4.0,0.0,0.0,255.0,215.0,231.0,153.0,424.0,0.0,0.0,0.0
2310.0,95.0,14.0,30.0,11.0,190.0,241.0,219.0,104.0,1115.0,0.0,0.0,0.0
2237.0,81.0,13.0,0.0,0.0,849.0,237.0,216.0,107.0,420.0,0.0,0.0,0.0
2247.0,106.0,16.0,0.0,0.0,849.0,246.0,218.0,96.0,484.0,0.0,0.0,0.0
2258.0,139.0,10.0,0.0,0.0,319.0,236.0,237.0,131.0,382.0,0.0,0.0,0.0
2341.0,61.0,25.0,379.0,51.0,700.0,231.0,181.0,68.0,335.0,0.0,0.0,0.0
2266.0,354.0,27.0,30.0,8.0,1653.0,166.0,183.0,147.0,850.0,0.0,0.0,0.0
2298.0,356.0,8.0,30.0,6.0,1245.0,208.0,226.0,156.0,1254.0,0.0,0.0,0.0
2284.0,41.0,16.0,283.0,126.0,1383.0,221.0,204.0,114.0,808.0,0.0,0.0,0.0
2405.0,71.0,24.0,0.0,0.0,691.0,238.0,187.0,67.0,1170.0,0.0,0.0,0.0
2284.0,114.0,6.0,180.0,22.0,192.0,230.0,234.0,138.0,285.0,0.0,0.0,0.0
2283.0,109.0,11.0,0.0,0.0,1138.0,240.0,227.0,116.0,1187.0,0.0,0.0,0.0
2166.0,320.0,18.0,0.0,0.0,1020.0,170.0,219.0,188.0,458.0,0.0,0.0,0.0
2028.0,22.0,12.0,30.0,5.0,484.0,212.0,214.0,137.0,577.0,0.0,0.0,0.0
2027.0,14.0,20.0,30.0,9.0,488.0,197.0,194.0,128.0,518.0,0.0,0.0,0.0
2125.0,71.0,17.0,0.0,0.0,1269.0,236.0,205.0,95.0,962.0,0.0,0.0,0.0
2746.0,325.0,14.0,162.0,19.0,1639.0,185.0,224.0,179.0,1190.0,0.0,0.0,1.0
2757.0,22.0,13.0,175.0,21.0,1622.0,212.0,213.0,136.0,1237.0,0.0,0.0,1.0
2689.0,12.0,18.0,67.0,7.0,1542.0,200.0,202.0,135.0,1319.0,0.0,0.0,1.0
2776.0,324.0,19.0,272.0,40.0,1738.0,170.0,217.0,185.0,1110.0,0.0,0.0,1.0
2792.0,320.0,22.0,306.0,56.0,1777.0,157.0,213.0,193.0,1068.0,0.0,0.0,1.0
2729.0,127.0,17.0,362.0,95.0,2510.0,246.0,226.0,102.0,2186.0,0.0,0.0,1.0
2761.0,346.0,7.0,240.0,24.0,1689.0,207.0,229.0,161.0,1172.0,0.0,0.0,1.0
2742.0,331.0,18.0,124.0,30.0,1597.0,174.0,215.0,179.0,1221.0,0.0,0.0,1.0
2722.0,342.0,12.0,60.0,6.0,1530.0,195.0,222.0,166.0,1291.0,0.0,0.0,1.0
2712.0,352.0,20.0,67.0,13.0,1539.0,180.0,201.0,156.0,1292.0,0.0,0.0,1.0
2820.0,325.0,20.0,446.0,71.0,1897.0,165.0,213.0,186.0,997.0,0.0,0.0,1.0
2713.0,7.0,21.0,108.0,19.0,1573.0,189.0,193.0,136.0,1271.0,0.0,0.0,1.0
2752.0,340.0,25.0,190.0,21.0,1666.0,158.0,194.0,169.0,1165.0,0.0,0.0,1.0
2747.0,334.0,19.0,134.0,34.0,1611.0,174.0,212.0,175.0,1207.0,0.0,0.0,1.0
2733.0,309.0,16.0,162.0,51.0,1544.0,175.0,228.0,193.0,2144.0,0.0,0.0,1.0
2679.0,16.0,14.0,67.0,4.0,1530.0,208.0,211.0,138.0,1339.0,0.0,0.0,1.0
2800.0,329.0,21.0,313.0,65.0,1788.0,164.0,210.0,182.0,1050.0,0.0,0.0,1.0
2716.0,66.0,8.0,30.0,-1.0,2370.0,228.0,225.0,131.0,518.0,0.0,0.0,1.0
2801.0,314.0,23.0,361.0,60.0,1822.0,154.0,215.0,199.0,1041.0,0.0,0.0,1.0
2676.0,54.0,11.0,60.0,5.0,2072.0,226.0,217.0,123.0,1846.0,0.0,0.0,1.0
2768.0,356.0,15.0,268.0,29.0,1717.0,196.0,213.0,154.0,1149.0,0.0,0.0,1.0
2734.0,135.0,14.0,376.0,100.0,2537.0,241.0,233.0,118.0,2164.0,0.0,0.0,1.0
2778.0,332.0,16.0,300.0,39.0,1756.0,181.0,218.0,176.0,1106.0,0.0,0.0,1.0
2736.0,26.0,12.0,90.0,5.0,1549.0,214.0,213.0,133.0,1290.0,0.0,0.0,1.0
2763.0,343.0,15.0,210.0,28.0,1671.0,188.0,216.0,166.0,1176.0,0.0,0.0,1.0
2797.0,12.0,14.0,335.0,48.0,1784.0,205.0,211.0,141.0,1124.0,0.0,0.0,1.0
2783.0,4.0,14.0,323.0,40.0,1774.0,201.0,212.0,148.0,1104.0,0.0,0.0,1.0
2716.0,350.0,14.0,42.0,6.0,1518.0,193.0,215.0,160.0,1301.0,0.0,0.0,1.0
2756.0,327.0,17.0,162.0,44.0,1638.0,177.0,219.0,180.0,1181.0,0.0,0.0,1.0
2702.0,357.0,17.0,42.0,7.0,1514.0,192.0,208.0,152.0,1320.0,0.0,0.0,1.0
2699.0,90.0,11.0,0.0,0.0,1456.0,237.0,222.0,114.0,1371.0,0.0,0.0,1.0
2763.0,46.0,15.0,216.0,50.0,2531.0,223.0,205.0,111.0,330.0,0.0,0.0,1.0
2769.0,155.0,22.0,510.0,135.0,2643.0,239.0,235.0,113.0,2038.0,0.0,0.0,1.0
2779.0,52.0,14.0,295.0,66.0,2609.0,226.0,208.0,112.0,240.0,0.0,0.0,1.0
2714.0,359.0,21.0,85.0,19.0,1556.0,184.0,196.0,146.0,1282.0,0.0,0.0,1.0
2693.0,12.0,15.0,42.0,4.0,1507.0,203.0,208.0,140.0,1338.0,0.0,0.0,1.0
2716.0,346.0,10.0,30.0,3.0,1503.0,201.0,225.0,162.0,1317.0,0.0,0.0,1.0
2769.0,47.0,15.0,242.0,56.0,2557.0,224.0,206.0,112.0,300.0,0.0,0.0,1.0
2718.0,348.0,18.0,60.0,8.0,1533.0,185.0,209.0,161.0,1289.0,0.0,0.0,1.0
2682.0,101.0,15.0,30.0,7.0,1434.0,243.0,219.0,101.0,1423.0,0.0,0.0,1.0
2794.0,163.0,22.0,564.0,160.0,2710.0,235.0,240.0,124.0,1974.0,0.0,0.0,1.0
2736.0,357.0,19.0,127.0,34.0,1606.0,187.0,202.0,150.0,1226.0,0.0,0.0,1.0
2701.0,7.0,20.0,85.0,12.0,1548.0,192.0,196.0,137.0,1300.0,0.0,0.0,1.0
2763.0,315.0,10.0,240.0,27.0,1699.0,194.0,232.0,178.0,1153.0,0.0,0.0,1.0
2710.0,10.0,10.0,30.0,0.0,1492.0,209.0,220.0,148.0,1328.0,0.0,0.0,1.0
2801.0,329.0,20.0,390.0,56.0,1841.0,169.0,212.0,181.0,1040.0,0.0,0.0,1.0
2722.0,20.0,20.0,150.0,28.0,1615.0,201.0,192.0,122.0,1233.0,0.0,0.0,1.0
2768.0,307.0,12.0,242.0,33.0,1710.0,186.0,232.0,187.0,1134.0,0.0,0.0,1.0
2735.0,11.0,19.0,150.0,36.0,1622.0,197.0,199.0,134.0,1215.0,0.0,0.0,1.0
2761.0,23.0,6.0,201.0,24.0,1651.0,216.0,227.0,147.0,1214.0,0.0,0.0,1.0
2799.0,0.0,16.0,379.0,52.0,1831.0,195.0,209.0,150.0,1061.0,0.0,0.0,1.0
2689.0,60.0,9.0,0.0,0.0,1465.0,227.0,221.0,127.0,1376.0,0.0,0.0,1.0
2827.0,323.0,17.0,400.0,88.0,1872.0,174.0,220.0,185.0,979.0,0.0,0.0,1.0
2757.0,46.0,15.0,201.0,44.0,2547.0,223.0,206.0,112.0,331.0,0.0,0.0,1.0
2718.0,140.0,12.0,0.0,0.0,2340.0,238.0,236.0,126.0,543.0,0.0,0.0,1.0
2751.0,321.0,16.0,175.0,29.0,1651.0,179.0,223.0,184.0,1173.0,0.0,0.0,1.0
2674.0,25.0,10.0,30.0,0.0,1490.0,215.0,219.0,139.0,1376.0,0.0,0.0,1.0
2675.0,91.0,10.0,0.0,0.0,1450.0,236.0,224.0,119.0,1414.0,0.0,0.0,1.0
2785.0,329.0,16.0,330.0,44.0,1784.0,179.0,219.0,178.0,1084.0,0.0,0.0,1.0
2801.0,317.0,23.0,335.0,64.0,1805.0,152.0,213.0,197.0,1045.0,0.0,0.0,1.0
2761.0,11.0,8.0,228.0,22.0,1679.0,212.0,224.0,150.0,1191.0,0.0,0.0,1.0
2722.0,10.0,11.0,30.0,4.0,1505.0,209.0,219.0,147.0,1323.0,0.0,0.0,1.0
2816.0,346.0,16.0,437.0,64.0,1888.0,187.0,213.0,163.0,1019.0,0.0,0.0,1.0
2806.0,178.0,17.0,604.0,172.0,2750.0,225.0,248.0,149.0,1931.0,0.0,0.0,1.0
2785.0,334.0,21.0,242.0,58.0,1718.0,167.0,207.0,177.0,1107.0,0.0,0.0,1.0
2673.0,19.0,10.0,42.0,2.0,1503.0,213.0,219.0,142.0,1368.0,0.0,0.0,1.0
2762.0,39.0,10.0,218.0,21.0,1670.0,221.0,218.0,131.0,1211.0,0.0,0.0,1.0
2700.0,12.0,20.0,95.0,11.0,1566.0,195.0,195.0,132.0,1290.0,0.0,0.0,1.0
2771.0,19.0,17.0,247.0,28.0,1698.0,206.0,203.0,130.0,1189.0,0.0,0.0,1.0
2786.0,17.0,16.0,313.0,41.0,1765.0,206.0,206.0,134.0,1124.0,0.0,0.0,1.0
2671.0,70.0,6.0,0.0,0.0,1463.0,227.0,228.0,135.0,1405.0,0.0,0.0,1.0
2680.0,45.0,11.0,90.0,9.0,2097.0,223.0,216.0,126.0,1875.0,0.0,0.0,1.0
2756.0,160.0,18.0,470.0,122.0,2603.0,236.0,241.0,128.0,2081.0,0.0,0.0,1.0
2744.0,23.0,10.0,120.0,11.0,1566.0,214.0,218.0,139.0,1284.0,0.0,0.0,1.0
2723.0,127.0,18.0,335.0,89.0,2498.0,247.0,225.0,98.0,2207.0,0.0,0.0,1.0
2809.0,8.0,14.0,400.0,57.0,1851.0,202.0,211.0,144.0,1062.0,0.0,0.0,1.0
2722.0,338.0,14.0,60.0,9.0,1530.0,188.0,219.0,169.0,1288.0,0.0,0.0,1.0
2779.0,308.0,14.0,256.0,44.0,1733.0,180.0,230.0,190.0,1099.0,0.0,0.0,1.0
2683.0,22.0,14.0,30.0,1.0,1500.0,211.0,210.0,133.0,1357.0,0.0,0.0,1.0
2738.0,20.0,10.0,120.0,7.0,1588.0,213.0,218.0,141.0,1249.0,0.0,0.0,1.0
2778.0,14.0,16.0,285.0,35.0,1736.0,203.0,206.0,137.0,1146.0,0.0,0.0,1.0
2727.0,305.0,19.0,134.0,48.0,1571.0,164.0,226.0,201.0,2173.0,0.0,0.0,1.0
2785.0,313.0,13.0,268.0,54.0,1745.0,186.0,230.0,184.0,1082.0,0.0,0.0,1.0
2719.0,335.0,12.0,42.0,7.0,1516.0,192.0,223.0,170.0,1302.0,0.0,0.0,1.0
2775.0,51.0,16.0,256.0,62.0,2542.0,226.0,204.0,107.0,301.0,0.0,0.0,1.0
2829.0,320.0,21.0,451.0,82.0,1907.0,161.0,215.0,191.0,976.0,0.0,0.0,1.0
2748.0,348.0,22.0,182.0,13.0,1655.0,172.0,197.0,160.0,1182.0,0.0,0.0,1.0
2748.0,0.0,18.0,180.0,15.0,1643.0,190.0,203.0,147.0,1200.0,0.0,0.0,1.0
2735.0,330.0,13.0,108.0,17.0,1584.0,189.0,224.0,174.0,1240.0,0.0,0.0,1.0
2788.0,14.0,15.0,306.0,41.0,1756.0,204.0,207.0,137.0,1146.0,0.0,0.0,1.0
2794.0,336.0,19.0,295.0,59.0,1773.0,173.0,210.0,174.0,1057.0,0.0,0.0,1.0
2721.0,346.0,20.0,67.0,15.0,1549.0,178.0,205.0,163.0,1276.0,0.0,0.0,1.0
2726.0,294.0,17.0,210.0,28.0,1463.0,168.0,233.0,204.0,2107.0,0.0,0.0,1.0
2752.0,45.0,15.0,175.0,39.0,2521.0,223.0,206.0,114.0,361.0,0.0,0.0,1.0
2747.0,149.0,14.0,443.0,113.0,2590.0,238.0,238.0,127.0,2101.0,0.0,0.0,1.0
2787.0,153.0,17.0,551.0,153.0,2724.0,238.0,239.0,124.0,1973.0,0.0,0.0,1.0
2803.0,132.0,17.0,607.0,169.0,2791.0,245.0,229.0,106.0,1909.0,0.0,0.0,1.0
2750.0,315.0,15.0,162.0,34.0,1637.0,178.0,226.0,188.0,1183.0,0.0,0.0,1.0
2768.0,336.0,19.0,212.0,35.0,1682.0,174.0,210.0,174.0,1158.0,0.0,0.0,1.0
2680.0,31.0,11.0,120.0,9.0,2105.0,217.0,215.0,132.0,1902.0,0.0,0.0,1.0
2065.0,324.0,19.0,30.0,15.0,541.0,169.0,216.0,186.0,703.0,0.0,0.0,0.0
2349.0,250.0,25.0,67.0,36.0,1451.0,159.0,248.0,221.0,713.0,0.0,0.0,0.0
2061.0,344.0,29.0,67.0,43.0,426.0,151.0,183.0,163.0,459.0,0.0,0.0,0.0
2671.0,331.0,27.0,67.0,24.0,2160.0,148.0,196.0,183.0,2402.0,0.0,0.0,1.0
2314.0,259.0,15.0,30.0,8.0,1283.0,183.0,247.0,202.0,1359.0,0.0,0.0,0.0
2331.0,351.0,22.0,366.0,145.0,900.0,175.0,197.0,156.0,1176.0,0.0,0.0,0.0
2131.0,8.0,19.0,60.0,3.0,484.0,195.0,199.0,137.0,391.0,0.0,0.0,0.0
