lon,lat,med_age,total_rooms,total_beds,population,households,med_income
-117.29,34.12,45.0,1369.0,351.0,1046.0,274.0,1.8438
-122.62,38.95,19.0,2230.0,538.0,832.0,359.0,1.6865
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695
-118.38,34.14,42.0,1253.0,225.0,492.0,224.0,7.7112
-121.98,38.34,18.0,3876.0,916.0,2386.0,867.0,2.5938
-117.1,32.69,35.0,1292.0,272.0,1183.0,272.0,2.0547
-121.18,38.83,15.0,4488.0,859.0,2114.0,805.0,2.9484
-122.32,37.92,28.0,4649.0,977.0,2606.0,953.0,3.2674
-121.58,39.16,36.0,1206.0,197.0,537.0,204.0,3.3611
-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882
-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775
-118.08,33.89,41.0,834.0,166.0,603.0,179.0,3.7321
-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854
-118.3,34.03,47.0,2241.0,559.0,1775.0,504.0,2.1571
-118.9,34.18,20.0,1288.0,179.0,539.0,181.0,5.8652
-118.08,34.01,36.0,1248.0,322.0,1282.0,326.0,3.2031
-121.44,38.68,19.0,2476.0,534.0,1355.0,463.0,2.0625
-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211
-117.07,32.57,17.0,2961.0,634.0,1911.0,615.0,2.5859
-117.99,33.86,20.0,3540.0,906.0,2898.0,876.0,3.0252
-118.61,34.38,2.0,5989.0,883.0,1787.0,613.0,6.6916
-118.27,33.97,39.0,2569.0,688.0,2601.0,630.0,2.0754
-121.62,39.16,16.0,2037.0,464.0,1267.0,451.0,2.4556
-118.72,34.14,7.0,23866.0,4407.0,9873.0,4012.0,5.4032
-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1.3708
-121.31,37.99,15.0,3103.0,965.0,3061.0,861.0,1.3729
-121.84,37.37,15.0,3315.0,1042.0,2749.0,1059.0,2.3199
-119.57,36.72,11.0,2510.0,460.0,1248.0,445.0,3.6161
-122.11,37.64,8.0,3592.0,849.0,1907.0,746.0,3.6708
-117.01,32.66,11.0,9992.0,1368.0,4495.0,1316.0,6.9664
-118.27,33.95,40.0,935.0,226.0,818.0,236.0,1.8798
-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318
-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855
-121.26,38.69,17.0,3917.0,638.0,1809.0,564.0,5.2586
-118.1,33.97,35.0,2426.0,529.0,2010.0,514.0,2.9922
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227
-121.23,38.79,45.0,907.0,176.0,463.0,190.0,2.2292
-118.09,34.09,36.0,1068.0,246.0,949.0,250.0,2.3462
-118.27,33.82,33.0,1596.0,337.0,1650.0,329.0,4.3687
-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324
-122.42,37.79,52.0,2737.0,1241.0,1761.0,1029.0,1.8068
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692
-117.17,33.66,2.0,7401.0,1187.0,2826.0,839.0,4.1386
-122.15,37.41,15.0,2577.0,360.0,979.0,364.0,10.476
-117.16,32.79,32.0,1731.0,413.0,1569.0,427.0,3.3375
-118.11,33.8,35.0,1034.0,180.0,444.0,177.0,5.4602
-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497
-121.08,38.9,27.0,3436.0,755.0,1568.0,709.0,2.4273
-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65
-118.09,33.9,36.0,1215.0,279.0,862.0,285.0,3.7604
-118.97,35.38,32.0,1361.0,363.0,1483.0,297.0,1.625
-121.7,37.91,17.0,1962.0,291.0,825.0,267.0,4.8958
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175
-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459
-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871
-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729
-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348
-117.29,34.11,48.0,1498.0,448.0,1586.0,455.0,1.1687
-122.25,38.05,30.0,1255.0,297.0,779.0,307.0,1.6767
-122.02,37.6,32.0,1295.0,295.0,1097.0,328.0,3.2386
-119.17,34.22,29.0,4188.0,816.0,2783.0,790.0,4.1949
-118.13,34.16,33.0,2682.0,716.0,2050.0,692.0,2.4817
-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802
-119.68,36.32,28.0,1325.0,276.0,873.0,240.0,2.5833
-118.07,33.89,35.0,1145.0,274.0,1651.0,265.0,3.125
-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5.5
-122.05,37.95,27.0,3513.0,791.0,1875.0,694.0,3.1838
-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714
-117.88,34.08,30.0,6132.0,1538.0,3147.0,1449.0,2.7763
-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462
-118.41,33.9,39.0,2311.0,404.0,1044.0,380.0,8.468
-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139
-117.69,33.47,19.0,2595.0,621.0,1728.0,571.0,3.668
-117.45,33.93,20.0,5998.0,1320.0,3185.0,1199.0,3.2731
-117.93,33.87,10.0,1277.0,488.0,730.0,417.0,1.4803
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682
-122.08,37.7,32.0,2718.0,447.0,1156.0,410.0,5.2497
-118.07,33.87,28.0,2399.0,436.0,1613.0,429.0,3.6339
-118.35,34.06,52.0,1368.0,322.0,617.0,303.0,5.3819
-117.92,33.88,32.0,1632.0,244.0,575.0,235.0,5.3986
-121.96,38.34,15.0,2857.0,373.0,1325.0,359.0,6.0252
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618
-122.27,37.89,52.0,3046.0,373.0,975.0,365.0,8.8342
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098
-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641
-118.29,34.05,18.0,3585.0,1661.0,5229.0,1534.0,1.847
-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536
-118.2,33.95,41.0,679.0,184.0,788.0,185.0,2.1406
-118.61,34.19,28.0,3824.0,749.0,1790.0,701.0,4.1154
-123.32,40.43,15.0,661.0,146.0,131.0,57.0,0.4999
-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675
-120.97,38.0,27.0,1683.0,288.0,873.0,258.0,4.7069
-120.98,37.65,40.0,422.0,63.0,158.0,63.0,7.3841
-120.47,34.98,6.0,5762.0,1115.0,2551.0,919.0,3.0723
-118.29,33.89,35.0,2810.0,614.0,1578.0,601.0,3.59
-117.99,33.76,30.0,1572.0,362.0,1351.0,359.0,3.369
-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,3.9766
-121.19,37.81,8.0,4019.0,857.0,1959.0,782.0,2.7321
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812
-118.36,33.96,21.0,1802.0,556.0,1286.0,557.0,2.7284
-118.47,34.06,26.0,6577.0,1789.0,2937.0,1652.0,4.801
-117.87,33.84,23.0,1678.0,369.0,912.0,347.0,4.5
-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362
-118.32,34.08,52.0,1164.0,257.0,575.0,251.0,3.125
-117.91,33.76,20.0,4413.0,1189.0,4818.0,1063.0,2.8594
-121.24,40.31,36.0,1597.0,301.0,632.0,262.0,3.5962
-117.27,34.45,8.0,6463.0,1095.0,3213.0,1031.0,3.2215
-118.03,33.72,24.0,5203.0,957.0,2465.0,946.0,5.163
-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775
-117.85,33.76,26.0,2312.0,525.0,1273.0,437.0,2.8828
-118.13,33.9,35.0,1458.0,261.0,686.0,236.0,3.9038
-121.13,38.37,10.0,1034.0,153.0,478.0,155.0,7.0326
-120.04,38.86,16.0,2708.0,481.0,712.0,261.0,3.7891
-117.26,33.37,7.0,2221.0,548.0,1440.0,501.0,2.2368
-120.84,37.52,16.0,4527.0,887.0,2531.0,825.0,3.7065
-122.03,38.25,35.0,1940.0,384.0,1177.0,403.0,3.1389
-118.43,34.28,27.0,862.0,280.0,1243.0,267.0,2.3724
-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,7.8575
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122
-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222
-122.1,40.03,25.0,2516.0,543.0,1266.0,494.0,1.7566
-122.28,38.0,26.0,2335.0,413.0,980.0,417.0,3.4471
-122.4,37.72,41.0,1975.0,440.0,1528.0,424.0,3.8625
-117.93,33.85,33.0,2489.0,546.0,1857.0,444.0,2.9474
-120.42,40.38,26.0,1652.0,313.0,762.0,280.0,2.4757
-118.06,33.72,22.0,4311.0,531.0,1426.0,533.0,9.8177
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417
-118.44,34.15,15.0,4420.0,1076.0,1669.0,1016.0,4.6375
-122.3,37.97,34.0,2854.0,528.0,1211.0,452.0,3.5353
-122.31,40.47,26.0,2723.0,551.0,1326.0,547.0,2.3594
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048
-117.97,34.08,8.0,2027.0,480.0,1781.0,447.0,3.0806
-117.85,33.9,25.0,1548.0,256.0,811.0,263.0,5.2037
-121.0,37.25,31.0,1923.0,341.0,806.0,349.0,3.1738
-117.91,33.63,32.0,1901.0,400.0,946.0,418.0,2.7264
-119.69,36.86,20.0,1676.0,263.0,786.0,240.0,4.0
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685
-122.08,37.64,30.0,5267.0,1253.0,4065.0,1113.0,3.3479
-117.75,34.12,25.0,5411.0,998.0,2243.0,1019.0,4.3148
-122.29,38.0,16.0,4986.0,1081.0,2805.0,1016.0,4.025
-118.34,33.92,6.0,1047.0,271.0,740.0,248.0,3.425
-122.01,37.98,25.0,1476.0,336.0,777.0,297.0,3.5179
-122.47,37.73,50.0,1653.0,252.0,641.0,224.0,10.6605
-122.23,37.82,52.0,3494.0,396.0,1192.0,383.0,12.3804
-123.03,38.79,16.0,4047.0,769.0,1998.0,673.0,3.375
-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553
-117.23,34.12,6.0,4464.0,1093.0,2364.0,952.0,2.3848
-118.27,34.08,46.0,3007.0,854.0,2587.0,814.0,2.7179
-121.36,38.01,16.0,1080.0,166.0,507.0,182.0,4.5278
-118.19,34.22,32.0,10626.0,1504.0,4353.0,1482.0,9.8413
-120.65,35.27,52.0,2254.0,642.0,1237.0,590.0,2.6208
-122.36,37.93,42.0,1796.0,389.0,1107.0,372.0,1.9375
-118.19,34.14,38.0,1826.0,300.0,793.0,297.0,5.2962
-118.55,34.04,41.0,1482.0,239.0,617.0,242.0,8.8619
-117.67,33.67,5.0,10534.0,2035.0,4656.0,1863.0,5.7797
-122.44,37.76,52.0,2509.0,496.0,855.0,478.0,5.0731
-117.88,33.72,38.0,1421.0,300.0,1236.0,263.0,3.9844
-122.29,37.97,20.0,3426.0,632.0,1512.0,580.0,4.4911
-118.13,34.08,35.0,2517.0,662.0,1883.0,607.0,2.5787
-121.06,38.91,18.0,6501.0,1416.0,2954.0,1373.0,2.5373
-118.23,34.22,36.0,2288.0,439.0,1079.0,434.0,4.5486
-118.15,34.06,28.0,3855.0,922.0,2517.0,874.0,3.505
-117.85,33.8,40.0,1461.0,286.0,1322.0,264.0,4.3269
-118.11,33.8,36.0,1837.0,319.0,810.0,305.0,4.3897
-118.4,34.18,32.0,3724.0,899.0,1912.0,791.0,3.5711
-117.33,34.06,42.0,530.0,123.0,390.0,124.0,1.0469
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881
-120.13,34.63,11.0,2137.0,339.0,916.0,338.0,5.5221
-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474
-117.15,33.7,2.0,6305.0,1265.0,2489.0,1152.0,3.1319
-121.37,38.62,43.0,1077.0,199.0,447.0,182.0,3.0139
-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977
-121.83,39.1,42.0,1282.0,198.0,451.0,159.0,3.2917
-122.34,37.94,47.0,2313.0,433.0,947.0,430.0,3.942
-122.29,37.56,34.0,1693.0,281.0,846.0,291.0,5.3683
-121.81,37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438
-117.81,33.73,17.0,1063.0,189.0,363.0,183.0,2.1719
-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045
-118.17,33.95,23.0,1991.0,584.0,1380.0,535.0,1.9107
-117.18,32.75,36.0,2282.0,534.0,918.0,531.0,2.7222
-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,2.6312
-119.08,36.02,26.0,1748.0,346.0,891.0,303.0,1.9439
-117.73,33.63,15.0,2874.0,592.0,1382.0,586.0,5.5137
-121.53,38.6,25.0,5154.0,1105.0,3196.0,1073.0,2.7566
-120.98,37.67,33.0,1433.0,298.0,824.0,302.0,2.7621
-122.4,37.73,48.0,1489.0,326.0,1115.0,356.0,2.6364
-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625
-118.37,34.02,33.0,2263.0,430.0,900.0,382.0,4.4028
-119.04,35.37,46.0,1637.0,338.0,714.0,297.0,2.1818
-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458
-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663
-118.65,36.57,20.0,1431.0,416.0,570.0,225.0,1.4821
-117.99,34.08,11.0,2399.0,527.0,2307.0,531.0,3.5625
-117.09,32.76,29.0,1650.0,496.0,882.0,445.0,2.2287
-119.34,36.33,17.0,2250.0,430.0,1218.0,468.0,4.1812
-118.11,34.02,40.0,1727.0,309.0,932.0,313.0,3.95
-119.55,36.61,14.0,3004.0,793.0,3535.0,735.0,1.586
-117.12,34.04,25.0,2495.0,438.0,1071.0,405.0,4.8173
-118.47,34.0,41.0,2331.0,636.0,1839.0,537.0,2.288
-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779
-116.29,34.18,15.0,4203.0,966.0,1756.0,695.0,2.182
-121.45,38.61,32.0,2436.0,612.0,1509.0,618.0,1.0424
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855
-117.39,34.09,10.0,5736.0,945.0,3528.0,932.0,4.3958
-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878
-117.92,34.07,36.0,1057.0,207.0,658.0,207.0,4.7708
-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278
-117.79,34.45,18.0,2986.0,597.0,1355.0,472.0,3.2765
-122.01,37.37,11.0,2559.0,694.0,1309.0,668.0,4.1847
-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927
-121.97,37.29,25.0,4096.0,743.0,2027.0,741.0,5.3294
-117.84,34.04,4.0,9959.0,1544.0,4904.0,1429.0,6.9754
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039
-117.97,34.06,31.0,2516.0,526.0,2194.0,497.0,3.2413
-121.96,37.32,11.0,1711.0,493.0,1094.0,543.0,3.73
-121.95,36.6,32.0,3152.0,504.0,793.0,426.0,7.1198
-118.61,34.22,24.0,5256.0,758.0,2474.0,780.0,7.3252
-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632
-122.49,37.75,47.0,2140.0,425.0,1105.0,401.0,3.7054
-121.83,37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889
-122.09,37.89,35.0,880.0,139.0,352.0,132.0,6.8686
-118.06,34.02,25.0,3548.0,639.0,2653.0,664.0,5.2557
-118.06,33.83,22.0,5290.0,1054.0,2812.0,1021.0,4.53
-118.0,33.94,35.0,2603.0,482.0,1305.0,507.0,3.9543
-118.58,34.22,35.0,1969.0,339.0,950.0,340.0,4.875
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836
-119.27,34.27,52.0,459.0,112.0,276.0,107.0,2.375
-118.16,34.69,35.0,3114.0,583.0,1974.0,545.0,3.9028
-120.89,37.54,30.0,509.0,115.0,275.0,115.0,2.2679
-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091
-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161
-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,8.203
-118.1,34.06,31.0,2852.0,740.0,3100.0,725.0,2.9524
-117.61,34.02,15.0,1791.0,346.0,1219.0,328.0,3.8125
-122.04,37.33,26.0,2690.0,401.0,1264.0,429.0,7.7643
-118.47,34.2,20.0,3939.0,1143.0,2475.0,1002.0,2.9025
-121.76,37.69,29.0,3433.0,711.0,1919.0,709.0,3.3841
-121.22,38.4,14.0,2655.0,441.0,1277.0,422.0,4.6989
-116.57,33.76,25.0,2616.0,547.0,581.0,343.0,3.1364
-121.93,37.35,36.0,1823.0,410.0,1589.0,387.0,3.1065
-118.38,34.1,39.0,3798.0,586.0,975.0,525.0,9.3092
-119.75,36.83,15.0,2793.0,436.0,1411.0,441.0,4.9292
-121.85,37.36,18.0,1525.0,485.0,1705.0,448.0,3.7198
-118.32,34.1,28.0,1759.0,716.0,1463.0,620.0,1.7306
-117.09,32.65,25.0,3509.0,985.0,2359.0,899.0,2.6296
-122.5,37.75,45.0,1620.0,344.0,941.0,328.0,4.3859
-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524
-122.41,37.7,23.0,1817.0,400.0,1376.0,382.0,2.4113
-117.54,34.11,16.0,2114.0,374.0,1463.0,399.0,3.9241
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097
-117.37,34.1,10.0,3404.0,855.0,1656.0,675.0,1.6977
-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,2.1293
-118.22,34.05,36.0,1243.0,470.0,1668.0,444.0,1.0714
-118.37,33.97,26.0,6672.0,1729.0,3333.0,1557.0,2.9646
-117.97,33.84,35.0,793.0,128.0,589.0,137.0,5.25
-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45
-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445
-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023
-122.41,37.76,52.0,1427.0,281.0,620.0,236.0,1.9944
-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935
-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635
-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042
-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505
-122.48,38.32,42.0,2106.0,533.0,1141.0,445.0,3.1129
-117.3,34.54,25.0,2546.0,488.0,1338.0,487.0,3.2596
-118.07,33.88,18.0,2436.0,375.0,1303.0,386.0,6.1968
-120.43,34.86,17.0,3172.0,506.0,1538.0,473.0,4.3125
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357
-122.04,36.97,45.0,1302.0,245.0,621.0,258.0,5.1806
-121.91,37.44,24.0,1212.0,251.0,799.0,242.0,5.0808
-118.22,33.79,28.0,3008.0,629.0,2537.0,596.0,2.3
-121.79,37.33,10.0,3283.0,550.0,2491.0,522.0,6.6633
-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932
-117.21,32.81,26.0,2496.0,407.0,1062.0,380.0,5.5413
-117.09,32.72,39.0,1273.0,246.0,770.0,242.0,2.0938
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513
-118.37,33.95,5.0,6955.0,2062.0,3591.0,1566.0,3.111
-117.89,33.94,20.0,3349.0,685.0,1822.0,675.0,4.7216
-122.07,37.67,28.0,2932.0,739.0,1198.0,624.0,3.2417
-117.67,33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063
-118.34,34.08,52.0,1430.0,186.0,547.0,178.0,10.3661
-117.32,34.51,16.0,3072.0,612.0,1283.0,604.0,2.8929
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709
-118.8,34.15,9.0,1143.0,179.0,647.0,180.0,6.8474
-118.26,34.02,48.0,1465.0,440.0,1859.0,400.0,1.3134
-117.11,32.58,28.0,1869.0,407.0,1074.0,344.0,2.5988
-118.24,34.21,32.0,3817.0,886.0,1888.0,829.0,3.5777
-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088
-118.35,34.02,34.0,3978.0,1073.0,2725.0,1035.0,1.7622
-120.47,37.3,40.0,3693.0,771.0,2102.0,742.0,2.1838
-121.24,38.79,23.0,1419.0,261.0,706.0,269.0,3.1875
-118.17,34.12,37.0,2246.0,481.0,995.0,459.0,4.2944
-122.66,37.93,42.0,1505.0,324.0,553.0,277.0,4.1792
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365
-118.31,33.97,52.0,1595.0,325.0,823.0,302.0,3.2188
-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518
-118.38,34.19,37.0,1434.0,394.0,1667.0,404.0,2.4375
-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,4.5817
-118.32,33.91,34.0,1068.0,198.0,757.0,231.0,5.7528
-121.81,38.43,30.0,1674.0,297.0,756.0,292.0,3.9286
-118.19,33.93,40.0,1334.0,276.0,1226.0,278.0,3.4712
-122.82,38.64,29.0,2176.0,385.0,1117.0,374.0,3.8681
-118.3,33.98,44.0,1242.0,270.0,811.0,274.0,2.9375
-122.0,37.54,26.0,1910.0,371.0,852.0,357.0,5.8325
-119.1,36.21,38.0,727.0,173.0,559.0,176.0,2.4653
-119.25,34.26,30.0,2948.0,827.0,1635.0,750.0,2.67
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737
-118.01,34.11,32.0,1978.0,536.0,826.0,470.0,2.5114
-124.14,40.59,22.0,1665.0,405.0,826.0,382.0,1.5625
-122.26,37.84,49.0,713.0,202.0,462.0,189.0,1.025
-122.06,38.27,14.0,6920.0,996.0,3196.0,978.0,5.0672
-121.1,39.15,10.0,680.0,143.0,354.0,140.0,4.0333
-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818
-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074
-121.75,38.67,9.0,12139.0,2640.0,6837.0,2358.0,3.125
-122.46,37.75,26.0,2192.0,438.0,954.0,456.0,4.5352
-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71
-118.17,34.09,36.0,3066.0,797.0,3097.0,780.0,2.5523
-122.17,39.31,35.0,2791.0,552.0,1395.0,476.0,2.5625
-117.76,35.63,12.0,2014.0,372.0,1027.0,356.0,3.9261
-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481
-118.11,34.16,52.0,2489.0,437.0,1101.0,438.0,4.2065
-117.31,34.15,34.0,2037.0,385.0,1195.0,391.0,3.9231
-118.18,33.9,32.0,778.0,227.0,933.0,209.0,2.7292
-115.49,32.67,29.0,1523.0,440.0,1302.0,393.0,1.1311
-121.45,38.6,44.0,2324.0,413.0,823.0,375.0,4.6625
-118.16,34.01,40.0,1552.0,419.0,1919.0,427.0,2.2596
-124.19,40.73,21.0,5694.0,1056.0,2907.0,972.0,3.5363
-120.14,34.59,9.0,2536.0,499.0,832.0,385.0,2.5743
-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348
-119.46,36.6,18.0,1404.0,226.0,754.0,229.0,3.9844
-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909
-118.44,34.31,14.0,4151.0,941.0,3163.0,915.0,4.0301
-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173
-118.56,34.42,2.0,966.0,270.0,233.0,169.0,1.9667
-118.3,34.25,44.0,1442.0,285.0,859.0,292.0,4.5833
-122.28,37.81,17.0,924.0,289.0,609.0,289.0,1.5
-117.32,34.49,7.0,4584.0,1051.0,2049.0,918.0,1.6232
-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284
-118.02,33.91,34.0,2518.0,429.0,1309.0,421.0,4.7861
-122.7,38.35,16.0,1328.0,187.0,607.0,197.0,5.0366
-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927
-121.75,37.11,18.0,3167.0,478.0,1414.0,482.0,6.8773
-121.64,39.22,37.0,1189.0,248.0,627.0,219.0,3.8611
-119.71,36.88,17.0,2236.0,315.0,992.0,312.0,6.9405
-121.07,39.23,39.0,2099.0,433.0,929.0,423.0,1.9886
-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345
-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369
-119.45,35.16,34.0,3437.0,696.0,1783.0,608.0,2.3912
-119.57,37.02,16.0,4199.0,794.0,2140.0,722.0,3.332
-118.48,34.2,23.0,2850.0,864.0,2249.0,777.0,2.6957
-119.44,36.59,32.0,1153.0,236.0,761.0,241.0,2.825
-118.03,33.97,39.0,2126.0,434.0,1103.0,433.0,3.2852
-121.0,37.66,43.0,2369.0,413.0,944.0,422.0,3.2632
-122.08,37.62,17.0,2485.0,518.0,1139.0,550.0,2.6875
-120.09,36.95,16.0,3222.0,511.0,1425.0,503.0,4.1544
-120.64,34.97,5.0,2090.0,469.0,1911.0,482.0,2.4318
-117.85,33.77,16.0,2186.0,511.0,908.0,466.0,4.575
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417
-117.82,33.78,28.0,4485.0,667.0,2048.0,685.0,5.4562
-117.91,33.65,24.0,885.0,321.0,590.0,254.0,2.625
-118.31,34.02,43.0,2255.0,533.0,1568.0,470.0,1.6955
-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5
-117.66,34.04,16.0,2081.0,348.0,1332.0,356.0,4.7872
-122.26,37.85,52.0,2491.0,474.0,1098.0,468.0,3.075
-118.43,34.29,38.0,1237.0,298.0,1073.0,293.0,3.6726
-121.67,36.67,24.0,3071.0,544.0,1477.0,560.0,3.9219
-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875
-116.3,33.68,10.0,2387.0,481.0,863.0,304.0,2.8882
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688
-117.32,33.15,15.0,13245.0,2212.0,5495.0,2060.0,5.4904
-118.25,34.22,34.0,2510.0,535.0,1516.0,542.0,3.8068
-122.02,37.96,25.0,2615.0,368.0,935.0,366.0,6.6727
-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698
-118.02,34.05,33.0,2464.0,627.0,2932.0,568.0,3.0625
-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686
-118.24,33.91,40.0,972.0,240.0,761.0,225.0,1.4688
-119.01,35.37,38.0,1702.0,380.0,1191.0,366.0,1.8801
-122.44,37.63,35.0,5113.0,959.0,3004.0,964.0,4.7625
-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452
-117.83,33.8,30.0,4713.0,758.0,2271.0,730.0,5.8622
-122.03,37.87,21.0,3521.0,447.0,1396.0,467.0,8.2673
-120.23,39.36,7.0,2045.0,358.0,245.0,92.0,4.0481
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458
-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023
-118.03,33.97,36.0,2149.0,527.0,1359.0,481.0,2.824
-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597
